iter	RMSE
174	0.3635263838
175	0.363459838
176	0.363386926
177	0.3633202685
178	0.3632556388
179	0.3631373279
180	0.3630891467
181	0.3629943047
182	0.3629123635
183	0.3628528195
184	0.3627765104
185	0.3627004628
186	0.3626364578
187	0.3625888382
188	0.3625155502
189	0.3624712493
190	0.3623902454
191	0.3623405884
192	0.3622920313
193	0.3622485302
194	0.36218234
195	0.3621049322
196	0.3620384841
197	0.3620046855
198	0.3619681649
199	0.361885787
200	0.3618158751
201	0.3617772121
202	0.3617010182
203	0.361630618
204	0.3615393218
205	0.3614758353
206	0.3613629346
207	0.3613044411
208	0.3612229688
209	0.3611518154
210	0.3610958679
211	0.3610173794
212	0.3609154763
213	0.3608758702
214	0.3607852527
215	0.3607393476
216	0.3606730311
217	0.3605996889
218	0.3605280584
219	0.3604249431
220	0.3603697507
221	0.3603039172
222	0.3602459614
223	0.3601799107
224	0.3601221849
225	0.3600808648
226	0.3600164228
227	0.3599414531
228	0.3598674899
229	0.3598349667
230	0.3596985126
231	0.3596740994
232	0.3596083349
233	0.3595361419
234	0.3594838863
235	0.3594282071
236	0.359378521
237	0.3593197802
238	0.3593156557
239	0.3592800898
240	0.3592225465
241	0.3591282015
242	0.3590435259
243	0.3589777367
244	0.3589518633
245	0.3589127065
246	0.3588258859
247	0.3587933857
248	0.358755088
249	0.3586972108
250	0.3586181232
251	0.3585649211
252	0.3584736833
253	0.3584233931
254	0.3583648879
255	0.3582981855
256	0.3582378299
257	0.3581745587
258	0.3581407993
259	0.3581027398
260	0.3580735284
261	0.3580376956
262	0.3579606183
263	0.3578943876
264	0.3578443357
265	0.3577817918
266	0.3577492371
267	0.3576708614
268	0.357636672
269	0.3576120456
270	0.3575528074
271	0.357461896
272	0.357357527
273	0.3572966114
274	0.3572579099
275	0.3572285705
276	0.3572260958
277	0.3571917429
278	0.3571652194
279	0.35712332
280	0.3570830624
281	0.3570426408
282	0.3569660819
283	0.3569460888
284	0.3569061691
285	0.35686557
286	0.356780713
287	0.3567581495
288	0.3566944469
289	0.3566498145
290	0.3565950971
291	0.3565200613
292	0.3564349818
293	0.3563793415
294	0.3563725394
295	0.3563223155
296	0.3562931219
297	0.356241656
298	0.3561957505
299	0.3561590916
300	0.3561245645
301	0.3560450017
302	0.3560133091
303	0.3559791912
304	0.3559103944
305	0.3558881666
306	0.3558520792
307	0.3557759926
308	0.3557555866
309	0.355687787
310	0.3556212823
311	0.3555435254
312	0.355469557
313	0.3554151844
314	0.3553830718
315	0.3553438008
316	0.3553081903
317	0.3552192296
318	0.3551788982
319	0.3551420799
320	0.3550344786
321	0.3549716936
322	0.3549389586
323	0.3548671133
324	0.3548407644
325	0.3548218282
326	0.3547893183
327	0.3547259316
328	0.3546624634
329	0.3545975375
330	0.3545533995
331	0.3544586626
332	0.3544112246
333	0.3543337806
334	0.3542810876
335	0.3542248559
336	0.3541684785
337	0.3540991107
338	0.3540710201
339	0.3540146239
340	0.3539563925
341	0.3539228879
342	0.3538755234
343	0.3538403528
344	0.3537870958
345	0.3537587147
346	0.353712799
347	0.3536582588
348	0.3536027764
349	0.3535654385
350	0.3534976677
351	0.3534079073
352	0.3533602069
353	0.353315845
354	0.3532300554
355	0.3531341782
356	0.3529996078
357	0.3529537
358	0.3529211002
359	0.3528907342
360	0.3528357694
361	0.3527515097
362	0.3526848696
363	0.352640683
364	0.3526070864
365	0.352511203
366	0.352462124
367	0.3523716322
368	0.3523140725
369	0.3522718481
370	0.3522189985
371	0.3521859659
372	0.3521033953
373	0.3519965552
374	0.3519450526
375	0.3518979945
376	0.351858369
377	0.3517830456
378	0.3517410001
379	0.3517118405
380	0.3516911499
381	0.3516071496
382	0.3515805486
383	0.3515262982
384	0.3514638396
385	0.3514038495
386	0.3513644698
387	0.3512973011
388	0.3512290496
389	0.351179255
390	0.3511067008
391	0.3510508943
392	0.3509805967
393	0.3509554149
394	0.350899121
395	0.3508589103
396	0.3508433992
397	0.3507898285
398	0.3507727746
399	0.3506938539
400	0.3506227752
401	0.3505784056
402	0.3505092866
403	0.3504691019
404	0.3504128234
405	0.3503981976
406	0.3503178682
407	0.3502869961
408	0.3502341112
409	0.3502018035
410	0.3501307731
411	0.3500807943
412	0.350015811
413	0.3499929558
414	0.3499158826
415	0.349894703
416	0.349831978
417	0.3498107938
418	0.349772287
419	0.3497388421
420	0.3497119808
421	0.3496450371
422	0.3496324681
423	0.3495946586
424	0.3495781833
425	0.3494965098
426	0.3494647896
427	0.349447157
428	0.3493777948
429	0.3493503754
430	0.3493261257
431	0.3492770141
432	0.3492111535
433	0.3491792658
434	0.3491503306
435	0.3490940535
436	0.3490711788
437	0.3490389276
438	0.3490120546
439	0.348984299
440	0.3489158987
441	0.3489024071
442	0.3488870412
443	0.3488696899
444	0.3488255097
445	0.3487767721
446	0.3487453692
447	0.3486986719
448	0.3486655142
449	0.3486073121
450	0.348556103
451	0.3484917901
452	0.3484422177
453	0.3483864557
454	0.3483275762
455	0.3482740896
456	0.3482260071
457	0.3481707791
458	0.3481130718
459	0.3480461866
460	0.3479702331
461	0.3479535534
462	0.3479297161
463	0.3478576735
464	0.3478166203
465	0.3477964253
466	0.347769155
467	0.3477407491
468	0.3477238296
469	0.3476956983
470	0.3476504236
471	0.3476241371
472	0.3475894308
473	0.3475567686
474	0.3475149347
475	0.3474171046
476	0.3473758703
477	0.3473584474
478	0.3473316681
479	0.3472395115
480	0.347213007
481	0.3471783476
482	0.3471331584
483	0.3470814734
484	0.3470335452
485	0.3469596141
486	0.3469408296
487	0.3469027008
488	0.3468716121
489	0.346819266
490	0.3467259504
491	0.3467099787
492	0.3466566252
493	0.3466424407
494	0.3466219744
495	0.3465973153
496	0.3465868218
497	0.3465316053
498	0.3465029547
499	0.3464904246
500	0.3464515919
501	0.3464161916
502	0.3463651
503	0.3463289112
504	0.3462970377
505	0.3462403263
506	0.346138416
507	0.3461353988
508	0.3460908084
509	0.3459984539
510	0.3459739199
511	0.3459362705
512	0.3459073036
513	0.3458625731
514	0.3458083273
515	0.3457807556
516	0.3457492064
517	0.3457292531
518	0.3456980083
519	0.345675017
520	0.345657035
521	0.3456179776
522	0.3455892616
523	0.3455771363
524	0.3455621686
525	0.3455501501
526	0.3455002805
527	0.3454863643
528	0.3454435265
529	0.3453973588
530	0.345355166
531	0.3453276711
532	0.3452787098
533	0.3452599386
534	0.3452077272
535	0.3451822699
536	0.3451342968
537	0.3450928784
538	0.3450546403
539	0.3450076357
540	0.3449273777
541	0.3448754864
542	0.3448326277
543	0.3447804612
544	0.3447328747
545	0.3446868859
546	0.3446756963
547	0.3446462305
548	0.3445716847
549	0.3445590986
550	0.3445265042
551	0.3444804828
552	0.344464238
553	0.344416485
554	0.3443719239
555	0.3443311108
556	0.3443008904
557	0.3442590138
558	0.344215002
559	0.3441794597
560	0.3440974454
561	0.3440605942
562	0.3440359439
563	0.3439619971
564	0.3439385185
565	0.3439064513
566	0.3438790682
567	0.3438367388
568	0.3437763382
569	0.343712981
570	0.343657788
571	0.343615646
572	0.3435569229
573	0.3435166051
574	0.3434892895
575	0.3434660621
576	0.3434308453
577	0.3434079252
578	0.343362645
579	0.343297033
580	0.3432250854
581	0.3431581386
582	0.3431022786
583	0.3430870835
584	0.3430488759
585	0.3430274247
586	0.3430074931
587	0.3429317547
588	0.3428936684
589	0.3428590953
590	0.342836877
591	0.3427944978
592	0.3427436298
593	0.3427307086
594	0.3427094262
595	0.3426355505
596	0.3425932335
597	0.3425107727
598	0.3424537691
599	0.3424146923
600	0.3423725358
601	0.3423355687
602	0.342299578
603	0.3422290751
604	0.342185974
605	0.3421671767
606	0.3421501616
607	0.3421163852
608	0.3420712888
609	0.3420499522
610	0.3420044411
611	0.3419893775
612	0.3419482541
613	0.3419265916
614	0.3419118033
615	0.3418667776
616	0.3418487409
617	0.3418097387
618	0.3417862534
619	0.3417454544
620	0.3417420451
621	0.3417178192
622	0.3417060078
623	0.3416923654
624	0.3416700339
