iter	Passed	Remaining
402	10373	247027
403	10380	246555
404	10392	246204
405	10431	246509
406	10471	246815
407	10479	246362
408	10518	246659
409	10526	246207
410	10531	245720
411	10571	246017
412	10588	245781
413	10594	245299
414	10603	244896
415	10642	245189
416	10650	244750
417	10656	244275
418	10667	243919
419	10673	243447
420	10712	243729
421	10733	243619
422	10744	243268
423	10784	243568
424	10824	243868
425	10830	243405
426	10869	243692
427	10879	243304
428	10886	242880
429	10897	242538
430	10936	242816
431	10976	243108
432	11016	243396
433	11055	243685
434	11095	243974
435	11134	244250
436	11174	244527
437	11180	244071
438	11187	243651
439	11226	243919
440	11235	243536
441	11275	243818
442	11314	244089
443	11323	243709
444	11329	243261
445	11338	242886
446	11344	242442
447	11383	242710
448	11422	242981
449	11461	243248
450	11500	243505
451	11508	243099
452	11547	243355
453	11576	243413
454	11583	243008
455	11623	243269
456	11630	242867
457	11638	242467
458	11648	242139
459	11688	242400
460	11704	242187
461	11720	241976
462	11728	241579
463	11734	241154
464	11743	240796
465	11748	240373
466	11788	240636
467	11827	240894
468	11848	240791
469	11888	241051
470	11894	240633
471	11933	240894
472	11940	240510
473	11980	240764
474	11985	240350
475	11996	240037
476	12036	240305
477	12076	240563
478	12115	240809
479	12154	241057
480	12163	240709
481	12172	240362
482	12185	240099
483	12194	239757
484	12200	239353
485	12221	239252
486	12227	238850
487	12266	239092
488	12305	239341
489	12318	239084
490	12340	238987
491	12380	239246
492	12418	239485
493	12458	239732
494	12464	239336
495	12502	239570
496	12542	239813
497	12581	240058
498	12592	239759
499	12601	239427
500	12610	239097
501	12649	239340
502	12689	239587
503	12728	239829
504	12768	240066
505	12777	239736
506	12798	239636
507	12837	239872
508	12858	239768
509	12897	240001
510	12936	240230
511	12975	240461
512	12986	240165
513	13026	240404
514	13065	240633
515	13105	240870
516	13145	241110
517	13150	240727
518	13190	240953
519	13195	240571
520	13234	240788
521	13273	241003
522	13280	240651
523	13319	240873
524	13330	240587
525	13369	240810
526	13409	241037
527	13448	241257
528	13487	241478
529	13527	241708
530	13566	241927
531	13572	241552
532	13611	241768
533	13622	241484
534	13639	241297
535	13645	240926
536	13685	241168
537	13725	241387
538	13732	241045
539	13743	240763
540	13782	240981
541	13821	241189
542	13829	240849
543	13834	240483
544	13874	240702
545	13880	240338
546	13893	240105
547	13902	239799
548	13942	240015
549	13981	240231
550	14021	240445
551	14060	240660
552	14069	240354
553	14108	240555
554	14147	240768
555	14161	240534
556	14199	240734
557	14239	240940
558	14278	241155
559	14308	241206
560	14322	240975
561	14361	241182
562	14370	240880
563	14410	241087
564	14417	240759
565	14470	241184
566	14508	241380
567	14548	241583
568	14554	241232
569	14560	240882
570	14599	241077
571	14605	240740
572	14643	240912
