iter	Passed	Remaining
0	36	36143
1	77	38513
2	117	39028
3	153	38097
4	186	37197
5	214	35511
6	246	34973
7	281	34847
8	308	34015
9	343	34039
10	372	33518
11	398	32843
12	429	32589
13	462	32563
14	490	32202
15	525	32347
16	561	32443
17	592	32303
18	624	32219
19	652	31994
20	687	32033
21	714	31780
22	743	31595
23	773	31443
24	803	31326
25	832	31168
26	864	31163
27	892	30987
28	928	31102
29	961	31091
30	993	31046
31	1023	30975
32	1052	30847
33	1085	30851
34	1118	30850
35	1152	30854
36	1186	30882
37	1218	30839
38	1250	30813
39	1283	30792
40	1315	30780
41	1341	30603
42	1372	30548
43	1396	30339
44	1426	30265
45	1458	30242
46	1489	30195
47	1516	30071
48	1551	30114
49	1582	30070
50	1615	30059
51	1647	30041
52	1682	30059
53	1714	30030
54	1747	30019
55	1766	29770
56	1792	29653
57	1813	29454
58	1840	29362
59	1862	29177
60	1882	28974
61	1902	28780
62	1920	28561
63	1946	28460
64	1972	28374
65	1999	28300
66	2022	28158
67	2044	28017
68	2070	27932
69	2090	27770
70	2101	27494
71	2126	27407
72	2158	27405
73	2183	27326
74	2215	27326
75	2245	27304
76	2269	27198
77	2296	27143
78	2316	27010
79	2339	26908
80	2364	26832
81	2394	26812
82	2416	26696
83	2444	26659
84	2470	26590
85	2496	26534
86	2517	26422
87	2550	26433
88	2581	26421
89	2605	26343
90	2630	26271
91	2649	26151
92	2676	26098
93	2701	26035
94	2727	25980
95	2759	25982
96	2789	25967
97	2818	25938
98	2843	25874
99	2868	25815
100	2896	25777
101	2916	25676
102	2946	25662
103	2971	25597
104	3003	25605
105	3026	25524
106	3054	25494
107	3078	25426
108	3106	25391
109	3128	25308
110	3152	25251
111	3176	25183
112	3203	25145
113	3232	25124
114	3254	25045
115	3287	25052
116	3310	24983
117	3339	24961
118	3362	24893
119	3384	24820
120	3413	24797
121	3446	24805
122	3467	24725
123	3495	24696
124	3517	24622
125	3545	24593
126	3568	24527
127	3588	24447
128	3621	24451
129	3653	24450
130	3678	24402
131	3702	24347
132	3727	24299
133	3756	24275
134	3780	24225
135	3808	24192
136	3830	24131
137	3841	23992
138	3858	23899
139	3882	23848
140	3905	23791
141	3933	23769
142	3952	23689
143	3975	23632
144	3995	23557
145	4018	23503
146	4043	23462
147	4070	23435
148	4094	23388
149	4122	23363
150	4147	23320
151	4176	23298
152	4199	23249
153	4225	23211
154	4251	23174
155	4283	23172
156	4309	23141
157	4338	23118
158	4365	23090
159	4392	23062
160	4417	23020
161	4447	23007
162	4464	22927
163	4490	22889
164	4513	22838
165	4541	22816
166	4567	22782
167	4588	22725
168	4605	22645
169	4632	22616
170	4652	22556
171	4680	22532
172	4710	22518
173	4739	22501
174	4764	22462
175	4794	22446
176	4819	22411
177	4841	22359
178	4845	22225
179	4863	22157
