grid_id,arrival_time_hrs,batteries_swapped
DEPOT,0.0,0
8940e354dd7ffff,0.07708252373831781,1
8940e354ca7ffff,0.12024586004822023,1
8940e354d77ffff,0.21219594072911713,1
8940e354d23ffff,0.2515044984046481,1
8940e30b2b3ffff,0.34875113794237805,1
8940e30b2d3ffff,0.421111827931759,1
8940e354da7ffff,0.45269500496377774,6
8940e354d8fffff,0.607443408132184,4
8940e356b2fffff,0.75,1
8940e30b6cbffff,0.7919265724469824,1
DEPOT,0.8699076334863249,0
