grid_id,arrival_time_hrs,batteries_swapped
DEPOT,0.0,0
8940e354dabffff,0.10671714564377172,3
8940e354da7ffff,0.1860273913292717,2
8940e30b2d3ffff,0.23761053320766035,2
8940e30b2dbffff,0.28857314686755164,1
8940e30b257ffff,0.33982827868646265,4
8940e30b2cfffff,0.43148117914156164,2
8940e30b2cbffff,0.48306450515164095,1
8940e354d23ffff,0.52237414797526,2
8940e354d2bffff,0.5733354275284394,1
8940e354d77ffff,0.604917412612908,1
8940e354db3ffff,0.6734484743428499,1
DEPOT,0.7851618308280178,0
