iter	Passed	Remaining
402	10858	258579
403	10879	258417
404	10909	258456
405	10935	258416
406	10956	258241
407	10985	258262
408	11010	258184
409	11043	258307
410	11065	258161
411	11086	258005
412	11106	257812
413	11133	257799
414	11163	257834
415	11189	257779
416	11209	257597
417	11236	257586
418	11256	257390
419	11277	257240
420	11307	257268
421	11331	257191
422	11364	257288
423	11402	257524
424	11425	257400
425	11448	257285
426	11475	257282
427	11500	257191
428	11522	257062
429	11545	256951
430	11567	256820
431	11588	256662
432	11612	256581
433	11637	256503
434	11666	256521
