iter	Passed	Remaining
122	46210	3710741
123	46610	3712279
124	47251	3732862
125	47677	3736288
126	48176	3745235
127	48466	3737965
128	48831	3736525
129	49250	3739272
130	49642	3739840
131	50061	3742490
132	50394	3738678
133	50652	3729395
134	51232	3743737
135	51609	3743196
136	51836	3731881
137	52292	3737043
138	52765	3743339
139	52953	3729462
140	53244	3722945
141	53394	3706788
142	53713	3702503
143	53956	3693043
144	54230	3685780
145	54731	3694015
146	55150	3696596
147	55440	3690511
148	55640	3678620
149	56055	3680951
150	56510	3685936
151	57028	3694868
152	57360	3691682
153	57663	3686734
154	57869	3675645
155	58393	3684774
156	58734	3682342
157	58989	3674550
158	59277	3668841
159	59511	3659966
160	59885	3659738
161	60251	3658992
162	60586	3656370
163	60871	3650830
164	61308	3654344
165	61767	3659182
166	62099	3656445
167	62364	3649827
168	62547	3638499
169	62717	3626537
170	62994	3620904
171	63147	3608209
172	63502	3607153
173	63683	3596275
174	63849	3584698
175	64068	3576178
176	64390	3573487
177	64697	3569985
178	65096	3571575
179	65477	3572155
180	65870	3573381
181	66298	3576478
182	66635	3574629
183	67056	3577342
184	67428	3577359
185	67902	3582770
186	68195	3578621
187	68522	3576294
188	68983	3580948
189	69330	3579617
190	69813	3585353
191	70186	3585359
192	70599	3587419
193	71109	3594348
194	71461	3593214
195	71564	3579707
196	71854	3575573
197	72399	3584155
198	72665	3578873
199	73173	3585501
200	73570	3586631
201	73970	3587926
202	74275	3584625
203	74618	3583150
204	74743	3571299
205	74839	3558135
206	75046	3550402
207	75340	3546803
208	75653	3544117
209	75950	3540740
210	76256	3537787
211	76340	3524630
212	76689	3523752
213	77059	3523865
214	77304	3518260
215	77606	3515306
216	77869	3510573
217	78331	3514859
218	78482	3505176
219	78902	3507579
220	79272	3507729
221	79502	3501671
222	79829	3499974
223	79973	3490264
224	80430	3494252
225	80684	3489434
226	80904	3483172
227	81195	3480014
228	81622	3482675
229	81897	3478883
230	82116	3472720
231	82440	3471012
232	82893	3474782
233	83037	3465580
234	83197	3457131
235	83670	3461697
236	84176	3467578
237	84592	3469694
238	84877	3466486
239	84985	3456060
240	85323	3455053
241	85730	3456869
242	85997	3452983
243	86201	3446640
244	86383	3439483
245	86746	3439522
246	87093	3438959
247	87489	3440300
248	87726	3435408
249	88142	3437541
250	88542	3439061
251	88941	3440500
252	89135	3433994
253	89729	3442924
254	89965	3438076
255	90281	3436325
256	90689	3438075
257	91242	3445294
258	91395	3437406
259	91903	3442847
260	92399	3447808
261	92853	3451182
262	93298	3454189
263	93831	3460398
264	94233	3461741
265	94697	3465368
266	95067	3465519
267	95479	3467193
268	95882	3468515
269	96409	3474297
270	96618	3468625
271	97045	3470794
272	97376	3469538
273	97784	3470981
274	98028	3466641
275	98224	3460622
276	98625	3461868
277	99130	3466720
278	99302	3459919
279	99819	3465147
280	100119	3462849
281	100334	3457634
282	100863	3463220
283	101337	3466873
284	101792	3469862
285	102062	3466556
286	102354	3463999
287	102532	3457623
288	102685	3450435
289	102930	3446408
290	103375	3449060
291	103635	3445533
292	103865	3441043
293	104058	3435347
294	104580	3440527
295	104987	3441892
296	105385	3442959
297	105834	3445665
298	106118	3443000
299	106265	3435921
300	106467	3430645
301	106608	3423485
302	106898	3421092
303	107095	3415793
304	107557	3418926
305	107974	3420606
306	108281	3418800
307	108541	3415536
308	108960	3417253
309	109212	3413761
310	109531	3412379
311	109759	3408179
312	110246	3412001
313	110730	3415716
314	111085	3415430
315	111332	3411833
316	111811	3415356
317	112022	3410690
318	112428	3411989
319	112823	3412920
320	113317	3416833
321	113491	3411084
322	113707	3406635
323	114176	3409788
324	114628	3412411
325	115032	3413559
326	115395	3413528
327	115751	3413244
328	116251	3417225
329	116539	3414951
330	116715	3409439
331	117261	3414721
332	117716	3417312
333	117952	3413549
334	118544	3420101
335	118940	3420957
336	119371	3422806
337	119779	3423997
338	120021	3420421
339	120213	3415487
340	120533	3414179
341	120636	3406735
342	121021	3407298
343	121346	3406169
344	121507	3400439
345	121997	3403939
346	122482	3407272
347	122959	3410364
348	123067	3403231
349	123440	3403421
350	123747	3401813
351	124226	3404931
352	124536	3403415
353	124783	3400161
354	124943	3394596
355	125358	3395936
356	125658	3394193
357	125967	3392676
358	126169	3388307
359	126611	3390378
360	127130	3394488
361	127611	3397563
362	128144	3402016
363	128341	3397521
364	128732	3398183
365	129161	3399851
366	129485	3398718
367	129794	3397229
368	130012	3393356
369	130419	3394427
370	130691	3391996
371	130950	3389223
372	131236	3387168
373	131580	3386606
374	132064	3389654
375	132403	3388960
376	132706	3387358
377	133166	3389755
378	133532	3389752
379	133900	3389790
380	134297	3390580
381	134737	3392430
382	135123	3392916
383	135320	3388641
384	135521	3384508
385	136137	3390730
386	136624	3393721
387	137033	3394760
388	137231	3390560
389	137581	3390143
390	137830	3387239
391	138119	3385345
392	138169	3377583
393	138579	3378668
394	138838	3376053
395	139246	3377076
396	139702	3379242
397	139936	3376045
398	140159	3372619
399	140551	3373232
400	140953	3374092
401	141449	3377186
402	141646	3373161
403	141929	3371183
404	142220	3369385
405	142387	3364682
406	142598	3361047
407	142753	3356100
408	143262	3359480
409	143405	3354294
410	143695	3352543
411	143816	3346870
412	143987	3342386
413	144451	3344719
414	144890	3346454
415	145194	3345053
416	145596	3345925
417	145927	3345169
418	146153	3342002
419	146333	3337786
420	146497	3333262
421	146952	3335342
422	147354	3336214
423	147528	3331917
424	148118	3337020
425	148514	3337747
426	148779	3335514
427	149121	3335033
428	149532	3336080
429	149902	3336198
430	150152	3333659
431	150280	3328439
432	150741	3330583
433	151268	3334179
434	151525	3331822
435	152136	3337224
436	152595	3339295
437	152784	3335439
438	153038	3333031
439	153316	3331142
440	153693	3331413
441	154192	3334320
442	154479	3332636
443	154659	3328661
444	154978	3327694
445	155204	3324716
446	155345	3319947
447	155837	3322668
448	156390	3326695
449	156594	3323274
450	156981	3323763
451	157270	3322158
452	157783	3325285
453	158131	3324930
454	158512	3325285
455	159077	3329458
456	159566	3332037
457	159710	3327422
458	159904	3323847
459	160152	3321416
460	160688	3324960
461	161065	3325208
462	161260	3321692
463	161626	3321709
464	161858	3318965
465	162017	3314744
466	162359	3314280
467	162615	3312083
468	162957	3311620
469	163203	3309216
470	163732	3312533
471	164033	3311252
472	164405	3311405
473	164819	3312384
474	165221	3313130
475	165713	3315665
476	165977	3313628
477	166268	3312158
478	166538	3310252
479	166710	3306429
480	167218	3309263
481	167473	3307088
482	167628	3302942
483	168017	3303420
484	168584	3307392
485	169015	3308673
486	169198	3305098
487	169409	3302101
488	169685	3300363
489	170130	3301923
490	170370	3299496
491	170518	3295312
492	170673	3291255
493	171143	3293298
494	171501	3293180
495	171839	3292675
496	172093	3290545
497	172306	3287655
498	172664	3287538
499	172850	3284159
500	172976	3279652
501	173153	3276113
502	173453	3274924
503	173839	3275360
504	174398	3279035
505	174597	3275953
506	174863	3274114
507	175398	3277330
508	175634	3274950
509	175834	3271896
510	176121	3270489
511	176504	3270846
512	176811	3269809
513	177339	3272847
514	177813	3274877
515	178260	3276402
516	178388	3272069
517	178758	3272170
518	179218	3273937
519	179625	3274705
520	179865	3272440
521	180260	3273010
522	180655	3273567
523	181070	3274470
524	181250	3271148
525	181441	3268011
526	181811	3268121
527	182263	3269696
528	182802	3272825
529	182973	3269354
530	183264	3268039
531	183550	3266646
532	183993	3268043
533	184251	3266154
534	184649	3266736
535	184765	3262346
536	184942	3259059
537	185104	3255491
538	185295	3252464
539	185662	3252539
540	185884	3250065
541	186031	3246284
542	186340	3245347
543	186552	3242726
544	186662	3238335
545	186814	3234695
546	187244	3235878
547	187479	3233676
548	187946	3235489
549	188213	3233857
550	188622	3234644
551	189111	3236818
552	189289	3233672
553	189792	3236067
554	189936	3232344
555	190186	3230430
556	190774	3234262
557	191040	3232623
558	191349	3231713
559	191750	3232363
560	192273	3235056
561	192487	3232556
562	193050	3235906
563	193521	3237710
564	193982	3239327
565	194486	3241675
566	194661	3238515
567	195210	3241593
568	195765	3244747
569	195879	3240601
570	196093	3238122
571	196586	3240245
572	196916	3239678
573	197401	3241645
574	197627	3239369
575	198160	3242131
576	198318	3238743
577	198783	3240377
578	199045	3238704
579	199519	3240479
580	199543	3234943
581	199742	3232257
582	200137	3232745
583	200599	3234316
584	200818	3231969
585	201244	3232960
586	201662	3233814
587	202019	3233678
588	202194	3230652
589	202599	3231291
590	203023	3232236
591	203318	3231115
592	203773	3232535
593	204367	3236158
594	204745	3236356
595	205194	3237664
596	205667	3239355
597	205841	3236320
598	206287	3237576
599	206444	3234301
600	206641	3231652
601	206796	3228356
602	207102	3227435
603	207325	3225208
604	207816	3227171
605	208177	3227102
606	208393	3224783
607	208814	3225629
608	209218	3226226
609	209681	3227726
610	210059	3227897
611	210214	3224665
612	210664	3225956
613	210770	3221966
614	211111	3221588
615	211492	3221829
616	211745	3220106
617	212188	3221288
618	212324	3217797
619	212483	3214669
620	212865	3214914
621	213387	3217282
622	213665	3215958
623	213795	3212408
624	214302	3214533
625	214692	3214900
626	214908	3212660
627	214996	3208521
628	215417	3209346
629	215891	3210962
630	216329	3212023
631	216682	3211830
632	217169	3213627
633	217343	3210794
634	217727	3211046
635	218210	3212778
636	218509	3211778
637	218972	3213204
638	219404	3214154
639	220032	3217970
640	220182	3214796
641	220624	3215900
642	220980	3215727
643	221477	3217620
644	221954	3219195
645	222421	3220637
646	222798	3220766
647	223209	3221384
648	223490	3220120
649	223925	3221086
650	224463	3223512
651	224890	3224353
652	225312	3225102
653	225835	3227306
654	226296	3228614
655	226804	3230579
656	227154	3230293
657	227303	3227157
658	227418	3223544
659	227749	3223000
660	227802	3218533
661	227921	3215004
662	228049	3211614
663	228239	3209105
664	228409	3206321
665	228534	3202907
666	228785	3201285
667	228848	3197029
668	228855	3192009
669	229115	3190524
670	229372	3188991
671	229517	3185921
672	230091	3188802
673	230203	3185278
674	230710	3187219
675	230930	3185205
676	231151	3183202
677	231468	3182522
678	231663	3180174
679	232072	3180763
680	232423	3180548
681	232892	3181950
682	233274	3182160
683	233377	3178573
684	233502	3175295
685	233860	3175186
686	234200	3174834
687	234572	3174916
688	234956	3175148
689	235180	3173233
690	235526	3172966
691	235929	3173453
692	236373	3174500
693	236473	3170921
694	236583	3167490
695	236973	3167821
696	237074	3164275
697	237453	3164465
698	237841	3164753
699	237944	3161261
700	238319	3161383
701	238706	3161672
702	238990	3160588
703	239331	3160267
704	239810	3161752
705	240158	3161515
706	240566	3162065
707	240729	3159410
