iter	RMSE
125	0.4005752113
126	0.4004366748
127	0.4002701701
128	0.400142335
129	0.3999987062
130	0.3997822712
131	0.3996182618
132	0.3994581067
133	0.3993284575
134	0.3991667944
135	0.3990614575
136	0.3989242145
137	0.3988047203
138	0.3986912411
139	0.3984729404
140	0.3983728852
141	0.3981968577
142	0.3981180674
143	0.3978673635
144	0.3977431477
145	0.3976719952
146	0.3975813939
147	0.3973912754
148	0.3972599942
149	0.3971604777
150	0.3970519993
151	0.3969261035
152	0.3967739818
153	0.3966888529
154	0.3966102048
155	0.3965063219
156	0.3963916166
157	0.3963162308
158	0.3962056769
159	0.3960720946
160	0.3959911374
161	0.3959428409
162	0.3958797595
163	0.3958443588
164	0.3957486092
165	0.3955824087
166	0.3954777496
167	0.3954254287
168	0.3952769965
169	0.3952099971
170	0.3951106356
171	0.3950654999
172	0.3949461182
173	0.3948232271
174	0.3947754088
175	0.3946732749
176	0.3945933245
177	0.3945358121
178	0.3944092527
179	0.3942875905
180	0.3941966811
181	0.3941196056
182	0.3940108362
183	0.3939101939
184	0.3938567117
185	0.3937995746
186	0.3936964503
187	0.3936275034
188	0.3935532923
189	0.3934629637
190	0.3933774491
191	0.3933144908
192	0.3932566259
193	0.3932099536
194	0.3931476686
195	0.3929744204
196	0.39289336
197	0.3928471542
198	0.392715794
199	0.3926489311
200	0.3925959017
201	0.3925452112
202	0.3924893879
203	0.392417895
204	0.3923321782
205	0.3922774601
206	0.3922071919
207	0.3921259218
208	0.3919907704
209	0.3919470121
210	0.39189164
211	0.3918435279
212	0.3917890865
213	0.3916960767
214	0.3916583043
215	0.3915237329
216	0.3914649257
217	0.39142809
218	0.3913837317
219	0.3913307866
220	0.3912432965
221	0.3911922004
222	0.3911553902
223	0.3911081345
224	0.3910645718
225	0.3910123131
226	0.3909623134
227	0.3909014371
228	0.3908457889
229	0.3907969845
230	0.3907241059
231	0.3906580296
232	0.390607882
233	0.3905717471
234	0.3904366218
235	0.3903646888
236	0.3902870745
237	0.3901947841
238	0.3901569818
239	0.3900930675
240	0.3899984982
241	0.3899155997
242	0.3898893108
243	0.3898347891
244	0.3897862048
245	0.3897239891
246	0.3896977386
247	0.3896508456
248	0.3895635306
249	0.3895074599
250	0.3894626772
251	0.3893900374
252	0.3893225262
253	0.3892925717
254	0.3891902721
255	0.3890667335
256	0.3890414422
257	0.3889173673
258	0.3888858116
259	0.3888225121
260	0.388783392
261	0.3887523017
262	0.3886919421
263	0.3886307746
264	0.3885280303
265	0.3884884039
266	0.3884637191
267	0.3884244083
268	0.3883860342
269	0.3883529145
270	0.38830051
271	0.3882440765
272	0.3881752184
273	0.3881566643
274	0.3881289538
275	0.3880791114
276	0.3880519758
277	0.3880207882
278	0.3879655137
279	0.3879415697
280	0.3878620511
281	0.3878406558
282	0.3877746173
283	0.3876798698
284	0.3876294402
285	0.3875931826
286	0.3875608345
287	0.38750357
288	0.3874654664
289	0.3874094537
290	0.3873688731
291	0.3872680297
292	0.3872468214
293	0.3871821811
294	0.3871472778
295	0.3870988604
296	0.3870677512
297	0.3870290228
298	0.386957711
299	0.3869250381
300	0.3868308329
301	0.3867919773
302	0.3867626291
303	0.3867296163
304	0.3867066053
305	0.386667077
306	0.3866175251
307	0.3865871409
308	0.3865475746
309	0.3865175475
310	0.3864925944
311	0.3864491459
312	0.3863867426
313	0.386364618
314	0.3862991304
315	0.3862035155
316	0.3861838168
317	0.3861371062
318	0.3860922956
319	0.3860706337
320	0.3860481539
321	0.3860196179
322	0.3859759087
323	0.385946304
324	0.3858586437
325	0.3857941859
326	0.3857686541
327	0.3857432503
328	0.3857089305
329	0.3856788122
330	0.3856486915
331	0.3856036164
332	0.3855445293
333	0.3854784091
334	0.385435158
335	0.3853946811
336	0.3853781749
337	0.3853545118
338	0.3853166503
339	0.3852605201
340	0.3852187646
341	0.3851891017
342	0.3851613987
343	0.3851405942
344	0.3851059087
345	0.3850548951
346	0.3850097635
347	0.3849715561
348	0.3849236582
349	0.3848984067
350	0.3848630882
351	0.3848462601
352	0.384817635
353	0.3848039394
354	0.384764762
355	0.3847130917
356	0.3846957236
357	0.3846649925
358	0.3845803326
359	0.3845509719
360	0.3845250191
361	0.3844996373
362	0.3844689686
363	0.3844219585
364	0.3843727031
365	0.3843532882
366	0.3843099105
367	0.3842699664
368	0.3842160671
369	0.3841920458
370	0.3841763607
371	0.3841525454
372	0.3841155296
373	0.3840782757
374	0.3840644756
375	0.3840282073
376	0.3839978398
377	0.3839624255
378	0.3838986662
379	0.383868797
380	0.3838219482
381	0.3837902473
382	0.3837522054
383	0.3837227161
384	0.3836559035
385	0.3836398052
386	0.3836031574
387	0.3835690898
388	0.383536833
389	0.3835240835
390	0.3834516239
391	0.3834220331
392	0.3833969438
393	0.3833488622
394	0.3833258964
395	0.3832937366
396	0.3832635199
397	0.3832244854
398	0.3831934143
399	0.3831614916
400	0.38314485
401	0.3831059079
402	0.3830916155
403	0.3830743045
404	0.3830519755
405	0.3830300763
406	0.3830125927
407	0.3829791129
408	0.3829600979
409	0.3829387947
410	0.3828804989
411	0.3828369282
412	0.3828211092
413	0.3827903191
414	0.3827562184
415	0.3827189368
416	0.3826536624
417	0.3826313742
418	0.3826120018
419	0.3825422477
420	0.3824974216
421	0.382468673
422	0.3824360355
423	0.3823960003
424	0.3823748358
425	0.3823605685
426	0.3823326867
427	0.3823145559
428	0.3822927716
429	0.3822754507
430	0.3822513205
431	0.3822322561
432	0.3822120909
433	0.3821674094
434	0.382156081
435	0.3821357153
436	0.3821041758
437	0.3820853137
438	0.3820647346
439	0.3820380758
440	0.3819973307
441	0.3819719382
442	0.3819292204
443	0.3818915304
444	0.3818512416
445	0.3818271894
446	0.3817964241
447	0.3817833543
448	0.3817691173
449	0.3817443782
450	0.3817338895
451	0.3816796846
452	0.3816579165
453	0.3816399635
454	0.381599412
455	0.3815785181
456	0.3815533338
457	0.3815326342
458	0.3815141506
459	0.3814948133
460	0.3814670912
461	0.3814496147
462	0.3814189632
463	0.3813950413
464	0.3813835456
465	0.3813146563
466	0.3812964771
467	0.3812787564
468	0.381243444
469	0.3812367355
470	0.381226653
471	0.3812169509
472	0.3811792299
473	0.3811632896
474	0.3811329303
475	0.3811171193
476	0.3810925087
477	0.3810716658
478	0.3810259048
479	0.3809935378
480	0.3809813469
481	0.3809422493
482	0.3809197033
483	0.3809087846
484	0.3808985094
485	0.3808777085
486	0.3808197018
487	0.3808040882
488	0.3807914181
489	0.3807815603
490	0.3807517358
491	0.3806819827
492	0.3806713858
493	0.3806460889
494	0.3806366613
495	0.3806120985
496	0.3805828524
497	0.3805276944
498	0.3805165145
499	0.3804869191
500	0.3804743963
501	0.3804498493
502	0.3804211433
503	0.3804011189
504	0.3803889222
505	0.3803550535
506	0.3803279459
507	0.3803181156
508	0.3803066005
509	0.3802934532
510	0.3802849644
511	0.3802653014
512	0.3802518631
513	0.3802355416
514	0.3802048055
515	0.3801899301
516	0.380162442
517	0.3801411927
518	0.3800994806
519	0.3800727498
520	0.3800417897
521	0.3800179392
522	0.3800031092
523	0.3799842745
524	0.3799572853
525	0.3799443762
526	0.3799340222
527	0.3799121409
528	0.3798964241
529	0.3798863851
530	0.3798785723
531	0.3798381358
532	0.3798103456
533	0.3797964299
534	0.3797705476
535	0.3797549172
536	0.3797348313
537	0.3797025914
538	0.3796968708
539	0.379683241
540	0.3796612134
541	0.3796352032
542	0.3796052227
543	0.3795853662
544	0.3795316324
545	0.3795037143
546	0.3794756885
547	0.3794493094
548	0.3794359214
549	0.3794135365
550	0.3793656493
551	0.3793395001
552	0.3793248811
553	0.3793082031
554	0.3792988214
555	0.3792819179
556	0.3792676266
557	0.3792464327
558	0.3792254884
559	0.3792138082
560	0.3791933637
561	0.3791767987
562	0.3791565766
563	0.3791412245
564	0.3791065182
565	0.379083533
566	0.3790737364
567	0.3790468673
568	0.3790079663
569	0.3789889897
570	0.3789642673
571	0.3789515224
572	0.3789291882
573	0.3789075395
574	0.3788966288
575	0.3788872634
576	0.3788705926
577	0.3788547665
578	0.3788336948
579	0.3788219365
580	0.3788118029
581	0.3787880202
582	0.3787664824
583	0.3787301428
584	0.3787101082
585	0.3787037118
586	0.378682407
587	0.3786677098
588	0.3786521264
589	0.3786388158
590	0.3786178512
591	0.3786059407
592	0.3785975331
593	0.3785770949
594	0.3785589165
595	0.3785446375
596	0.3785148747
597	0.3784902535
598	0.3784692013
599	0.3784533848
600	0.3784352137
601	0.3784233504
602	0.3784081537
603	0.3783818986
604	0.3783672161
605	0.3783455617
606	0.3783295417
607	0.3782901436
608	0.3782846794
609	0.3782625175
610	0.378243927
611	0.3782286172
612	0.3781963019
613	0.3781721761
614	0.378161853
615	0.378137275
616	0.3781228743
617	0.3781110276
618	0.3781021722
619	0.3780791127
620	0.3780597717
621	0.378037173
622	0.3780088532
623	0.3779944078
624	0.3779751817
625	0.3779575305
626	0.3779312043
627	0.3779245033
628	0.377901327
629	0.3778868643
630	0.3778543211
631	0.3778461881
632	0.3778197085
633	0.3777991621
634	0.3777757528
635	0.3777557339
636	0.377734336
637	0.3777149642
638	0.3776911919
639	0.3776748261
640	0.377659374
641	0.3776510116
642	0.3776337163
643	0.3776257907
644	0.3776008994
645	0.3775838139
646	0.3775571303
647	0.3775445501
648	0.3775295036
649	0.3775095645
650	0.3774948216
651	0.3774760209
652	0.377467482
653	0.3774433627
654	0.3774208464
655	0.3774050258
656	0.3773841915
657	0.3773733827
658	0.3773545494
659	0.3773209654
660	0.3772988929
661	0.377279167
662	0.3772671082
663	0.377237165
664	0.3772107355
665	0.3771899701
666	0.3771779615
667	0.3771601535
668	0.3771434859
669	0.3771288482
670	0.3771184965
671	0.3770935452
672	0.3770759855
673	0.3770580665
674	0.3770237924
675	0.3770094287
676	0.3770024326
677	0.3769870989
678	0.3769716452
679	0.3769486625
680	0.3769402578
681	0.3769064909
682	0.3768953231
683	0.3768866914
684	0.3768759745
685	0.3768546462
686	0.3768409933
687	0.3768322009
688	0.3767907601
689	0.3767735714
690	0.3767511745
691	0.3767317654
692	0.3767184402
693	0.3767059515
694	0.3766868723
695	0.3766623176
696	0.3766547835
697	0.3766473954
698	0.3766232235
699	0.3766112765
700	0.376597256
701	0.376576058
702	0.3765648007
703	0.3765431623
704	0.3765327812
705	0.3765188907
706	0.3765107688
707	0.3764666469
708	0.3764577395
709	0.3764318537
710	0.3764011393
711	0.3763794383
712	0.3763711006
713	0.3763471903
714	0.3763059354
715	0.376289097
716	0.3762818746
717	0.3762626143
718	0.3762477826
719	0.37623452
720	0.376222308
721	0.3762057053
722	0.3761602837
723	0.3761407776
724	0.3761324878
725	0.3761175712
726	0.3760873102
727	0.3760735363
728	0.3760644998
729	0.376053653
730	0.3760453081
731	0.3760349267
732	0.3760132711
733	0.3759921201
734	0.3759840001
735	0.3759546203
736	0.3759297915
737	0.3759103933
738	0.3758886906
739	0.3758660012
740	0.3758456143
741	0.3758344283
742	0.3758272105
743	0.3758138798
744	0.3758045974
745	0.3757890684
746	0.3757836211
747	0.3757615514
748	0.3757475391
749	0.3757404795
750	0.3757222304
751	0.375690219
752	0.3756814797
753	0.3756719808
754	0.3756586846
755	0.375648892
756	0.3756353552
757	0.3756247625
758	0.3756164081
759	0.3755989791
760	0.375585174
761	0.3755633858
762	0.375550219
763	0.3755238708
764	0.3755011461
765	0.3754855512
766	0.375467463
767	0.3754562524
768	0.3754401891
769	0.3754279245
770	0.3753973946
771	0.3753892485
772	0.3753812621
773	0.3753761023
774	0.3753564221
775	0.3753351674
776	0.3753185121
777	0.3753092174
778	0.3752984288
779	0.3752894937
780	0.3752732632
781	0.3752600996
782	0.3752354916
783	0.3752227535
784	0.3752113221
785	0.3751942479
786	0.3751806813
787	0.3751573755
788	0.3751522525
789	0.3751284113
790	0.375112961
791	0.3750911721
792	0.3750862885
793	0.3750765343
794	0.3750591603
795	0.3750457089
796	0.3750310827
797	0.3750169897
798	0.3750053119
799	0.3749919119
800	0.3749838904
801	0.3749618671
802	0.3749448216
803	0.3749274682
804	0.3749095266
805	0.3748959497
806	0.3748792082
807	0.3748678999
808	0.3748504762
809	0.374844094
810	0.3748311957
811	0.374814745
812	0.3747912696
813	0.3747532624
814	0.3747397199
815	0.3747260701
816	0.3747095213
817	0.3746893119
818	0.3746795207
819	0.3746711051
820	0.3746565043
821	0.3746413151
822	0.3746371871
823	0.3746243217
824	0.3746162256
825	0.3746117365
826	0.3746020903
827	0.3745820086
828	0.3745747667
829	0.374560563
830	0.374554844
831	0.3745476683
832	0.3745231204
833	0.3745098369
834	0.3745028475
835	0.3744852865
836	0.3744748217
837	0.3744597454
838	0.3744338417
839	0.3744250597
840	0.3744122405
841	0.3743938064
842	0.3743803979
843	0.3743754515
844	0.374362243
845	0.3743546091
846	0.3743478307
847	0.374335156
848	0.3743215047
849	0.3743102999
850	0.3742743033
851	0.3742676036
852	0.3742520109
853	0.3742236453
854	0.3742132267
855	0.3741984876
856	0.3741861422
857	0.3741684995
858	0.37415622
859	0.374146455
860	0.3741308705
861	0.37411467
862	0.3740942947
863	0.3740763533
864	0.3740530188
865	0.3740415383
866	0.3740282243
867	0.3740100656
868	0.3740033881
869	0.3739806379
870	0.3739730363
871	0.3739620219
872	0.3739579131
873	0.3739335138
874	0.3739192724
875	0.3739119641
876	0.3738950045
877	0.3738832916
878	0.3738751393
879	0.3738505338
880	0.3738324602
881	0.3738245611
882	0.373814359
883	0.3738061515
884	0.3737944359
885	0.3737865895
886	0.373778502
887	0.3737568496
888	0.3737494979
889	0.3737352093
890	0.3737026661
891	0.373686648
892	0.3736694371
893	0.3736600343
894	0.3736445234
895	0.3736197956
896	0.3736110346
897	0.3736035863
898	0.3735943025
899	0.3735788558
900	0.3735609164
901	0.3735518995
902	0.3735098803
903	0.3734938271
904	0.3734860816
905	0.3734784298
906	0.373470818
907	0.3734578857
908	0.3734504076
909	0.373441589
910	0.3734316445
911	0.3734240452
912	0.3734090873
913	0.373387065
914	0.373380403
915	0.3733728697
916	0.3733675346
917	0.3733349728
918	0.3733182015
919	0.3733100234
920	0.3732932778
921	0.3732671591
922	0.3732529727
923	0.3732459463
924	0.3732364122
925	0.3732186844
926	0.3732088278
927	0.3731827299
928	0.3731689963
929	0.3731590848
930	0.3731482474
931	0.3731290265
932	0.3731228831
933	0.3731184164
934	0.3731073766
935	0.3730961488
936	0.3730898975
937	0.3730825596
938	0.373071559
939	0.373065133
940	0.3730577677
941	0.3730427281
942	0.373032746
943	0.3730240116
944	0.3730130898
945	0.3729951769
946	0.3729868307
947	0.3729605294
948	0.3729456201
949	0.3729211412
950	0.3729149944
951	0.3729049553
952	0.3728965131
953	0.372881373
954	0.3728664739
955	0.3728518025
956	0.3728435201
957	0.3728323649
958	0.3728231693
959	0.3728148058
960	0.3727925067
961	0.3727829476
962	0.372770327
963	0.3727579478
964	0.3727477701
965	0.3727384785
966	0.3727334297
967	0.3727213983
968	0.3726953469
969	0.3726845901
970	0.3726748268
971	0.3726659228
972	0.3726500481
973	0.3726423926
974	0.3726280346
975	0.3726156641
976	0.3726049184
977	0.3725896859
978	0.372584044
979	0.3725740632
980	0.3725637865
981	0.3725515347
982	0.3725374151
983	0.372525552
984	0.3725117539
985	0.3724778139
986	0.3724723585
987	0.3724604531
988	0.3724529952
989	0.3724446368
990	0.372423861
991	0.3724175179
992	0.372402533
993	0.3723949799
994	0.372388018
995	0.372378462
996	0.3723702901
997	0.3723603707
998	0.3723487171
999	0.3723377889
1000	0.3723300598
1001	0.3723233521
1002	0.3723148026
1003	0.3722937237
1004	0.3722874052
1005	0.3722827671
1006	0.3722712052
1007	0.3722584329
1008	0.372239529
1009	0.3722304532
1010	0.3722148289
1011	0.3722050533
1012	0.3721990829
1013	0.3721907053
1014	0.3721829866
1015	0.3721709912
1016	0.3721563864
1017	0.3721505901
1018	0.3721331333
1019	0.3721253999
1020	0.3721117887
1021	0.3720987149
1022	0.3720899316
1023	0.3720845109
1024	0.3720732387
1025	0.3720648718
1026	0.3720518637
1027	0.3720431869
1028	0.3720251063
1029	0.3720171284
1030	0.3720058004
1031	0.3719917408
1032	0.3719818651
1033	0.3719727292
1034	0.3719661631
1035	0.3719491013
1036	0.3719412429
1037	0.3719273693
1038	0.3719179898
1039	0.3719133471
1040	0.3718958119
1041	0.3718818827
1042	0.3718636865
1043	0.3718578721
1044	0.3718493119
1045	0.3718283548
1046	0.3718175864
1047	0.3718110444
1048	0.371796964
1049	0.3717869351
1050	0.3717756
1051	0.3717707536
1052	0.3717616529
1053	0.3717578698
1054	0.3717439893
1055	0.3717322087
1056	0.37172479
1057	0.3717142879
1058	0.3716926634
1059	0.3716860519
1060	0.3716752928
1061	0.3716702296
1062	0.3716629578
1063	0.3716432292
1064	0.3716289673
1065	0.3716155534
1066	0.3716003342
1067	0.3715874714
1068	0.3715759418
1069	0.3715669844
1070	0.3715410946
1071	0.3715330525
1072	0.3715261822
1073	0.3715140174
1074	0.3715036306
1075	0.3714916267
1076	0.3714875176
1077	0.3714809563
1078	0.3714676583
1079	0.3714549797
1080	0.3714433515
1081	0.3714325585
1082	0.3714209431
1083	0.3714069961
1084	0.3713967545
1085	0.3713819037
1086	0.3713758123
1087	0.3713702868
1088	0.3713649768
1089	0.3713489926
1090	0.3713399355
1091	0.3713314442
1092	0.3713056997
1093	0.3712985421
1094	0.3712905352
1095	0.3712823124
1096	0.3712769877
1097	0.371258708
1098	0.3712444852
1099	0.3712239254
1100	0.3712194897
1101	0.3712140158
1102	0.371198106
1103	0.3711907036
1104	0.3711825461
1105	0.3711585307
1106	0.3711533526
1107	0.3711463809
1108	0.3711388022
1109	0.3711341632
1110	0.3711173869
1111	0.371108931
1112	0.3710991127
1113	0.3710849783
1114	0.3710686583
1115	0.3710524455
1116	0.371041196
1117	0.3710195322
1118	0.3710126794
1119	0.3710012667
1120	0.3709799109
1121	0.3709690369
1122	0.3709568269
1123	0.3709439283
1124	0.3709322572
1125	0.3709237026
1126	0.370917995
1127	0.3709098584
1128	0.3709046633
1129	0.3708967018
1130	0.3708825327
1131	0.3708749217
1132	0.3708620878
1133	0.3708447727
1134	0.3708153367
1135	0.3708076973
1136	0.3707957114
1137	0.3707912976
1138	0.3707816194
1139	0.3707597245
1140	0.3707537038
1141	0.3707333868
1142	0.3707074522
1143	0.3706987979
1144	0.3706837976
1145	0.37067598
1146	0.3706677435
1147	0.370657468
1148	0.3706523639
1149	0.3706301912
1150	0.3706127439
1151	0.3706009002
1152	0.3705890968
1153	0.3705829113
1154	0.3705716069
1155	0.3705613287
1156	0.3705504425
1157	0.3705443914
1158	0.3705385833
1159	0.3705320593
1160	0.3705257243
1161	0.3705074209
1162	0.3704985054
1163	0.3704800926
1164	0.3704756615
1165	0.3704632866
1166	0.3704496954
1167	0.3704400759
1168	0.3704321855
1169	0.3704223898
1170	0.3704105131
1171	0.3704032977
1172	0.3703932581
1173	0.3703843397
1174	0.3703743401
1175	0.3703641645
1176	0.3703440693
1177	0.3703171074
1178	0.370311039
1179	0.3703000237
1180	0.3702967393
1181	0.3702833312
1182	0.3702724908
1183	0.3702663
1184	0.3702557971
1185	0.3702433878
1186	0.370230505
1187	0.3702170539
1188	0.3702052923
1189	0.3701983027
1190	0.3701890281
1191	0.370172574
1192	0.370163434
1193	0.3701543614
1194	0.3701345658
1195	0.370120665
1196	0.3701140525
1197	0.3701081971
1198	0.3700952014
1199	0.3700892781
1200	0.3700817048
1201	0.3700734552
1202	0.3700602283
1203	0.3700454997
1204	0.3700359508
1205	0.3700322718
1206	0.3700196792
1207	0.3700111982
1208	0.3699956019
1209	0.3699874721
1210	0.369978801
1211	0.3699692774
1212	0.3699594019
1213	0.369943641
1214	0.3699301254
1215	0.3699248083
1216	0.3699164199
1217	0.3699114814
1218	0.3699015908
1219	0.3698856381
1220	0.369879116
1221	0.3698637983
1222	0.3698562475
1223	0.3698450698
1224	0.3698281132
1225	0.3698228082
1226	0.3698192083
1227	0.36981144
1228	0.3698038069
1229	0.3697965255
1230	0.3697845881
1231	0.369775249
1232	0.3697676693
1233	0.3697509528
1234	0.3697454706
1235	0.369730012
1236	0.3697219982
1237	0.3697111278
1238	0.3697027616
1239	0.3696868544
1240	0.3696758476
1241	0.3696647728
1242	0.3696456145
1243	0.3696378155
1244	0.3696335503
1245	0.3696253042
1246	0.3696053178
1247	0.3695982085
1248	0.3695869283
1249	0.3695744694
1250	0.3695644479
1251	0.3695508507
1252	0.3695459886
1253	0.3695395283
1254	0.369535858
1255	0.3695296142
1256	0.369520052
1257	0.3695090267
1258	0.3694876794
1259	0.3694811368
1260	0.3694758675
1261	0.3694695414
1262	0.3694625921
1263	0.3694581082
1264	0.3694531501
1265	0.3694476771
1266	0.3694443851
1267	0.3694361619
1268	0.3694259605
1269	0.3694210832
1270	0.3694152169
1271	0.369405882
1272	0.3693950836
1273	0.3693806808
1274	0.3693727678
1275	0.3693654508
1276	0.3693573613
1277	0.3693456807
1278	0.3693386477
1279	0.3693316418
1280	0.3693191066
1281	0.3693121545
1282	0.3692942518
1283	0.3692885596
1284	0.369271984
1285	0.3692632961
1286	0.369254486
1287	0.3692453775
1288	0.3692345473
1289	0.3692255603
1290	0.3692171289
1291	0.3692106357
1292	0.369203912
1293	0.3691951276
1294	0.3691836859
1295	0.369177287
1296	0.3691586186
1297	0.3691510262
1298	0.369144098
1299	0.3691351902
1300	0.369119123
1301	0.3691141739
1302	0.3691052788
1303	0.36909477
1304	0.3690852643
1305	0.3690778331
1306	0.3690599869
1307	0.369056366
1308	0.3690422212
1309	0.3690375287
1310	0.3690256888
1311	0.3690169951
1312	0.3690076501
1313	0.3690007464
1314	0.3689927981
1315	0.3689794375
1316	0.3689721535
1317	0.368960542
1318	0.3689517654
1319	0.3689450098
1320	0.3689403297
1321	0.3689297212
1322	0.3689248509
1323	0.3689174708
1324	0.3689079605
1325	0.3689028593
1326	0.3688915985
1327	0.3688768775
1328	0.368867936
1329	0.3688631192
1330	0.3688562535
1331	0.3688516808
1332	0.3688386001
1333	0.36883381
1334	0.3688260074
1335	0.3688200638
1336	0.3688072941
1337	0.3688019608
1338	0.3687926104
1339	0.3687790254
1340	0.3687645985
1341	0.3687536456
1342	0.3687290242
1343	0.3687142966
1344	0.3687046997
1345	0.3686956319
1346	0.3686905278
1347	0.3686699341
1348	0.3686660786
1349	0.3686624403
1350	0.3686548105
1351	0.3686468819
1352	0.368639632
1353	0.3686316895
1354	0.3686226607
1355	0.3686130206
1356	0.3686066662
1357	0.3686001351
1358	0.3685898427
1359	0.3685822386
1360	0.3685729505
1361	0.3685634178
1362	0.3685543465
1363	0.368539775
1364	0.3685176382
1365	0.3685110512
1366	0.3685030516
1367	0.3684934628
1368	0.368482529
1369	0.3684768107
1370	0.3684723012
1371	0.368463119
1372	0.368454575
1373	0.3684498071
1374	0.3684334384
1375	0.3684309252
1376	0.3684240379
1377	0.3684167835
1378	0.3684109012
1379	0.3684014866
1380	0.3683934846
1381	0.368383988
1382	0.36837604
1383	0.368367426
1384	0.3683604016
1385	0.3683513389
1386	0.3683447354
1387	0.3683353734
1388	0.3683299789
1389	0.3683220705
1390	0.3683119877
1391	0.3682960477
1392	0.3682891306
1393	0.3682760027
1394	0.3682656061
1395	0.3682564188
1396	0.3682495825
1397	0.3682351484
1398	0.3682263545
1399	0.3682184031
1400	0.3682113486
1401	0.3682044163
1402	0.3681902931
1403	0.3681842033
1404	0.3681791193
1405	0.3681634861
1406	0.3681500955
1407	0.3681368675
1408	0.368127405
1409	0.3681198866
1410	0.3681025377
1411	0.3680887777
1412	0.3680809185
1413	0.3680742558
1414	0.368067824
1415	0.3680608891
1416	0.3680528933
1417	0.3680482834
1418	0.3680399338
1419	0.3680333247
1420	0.3680212484
1421	0.3680146526
1422	0.3680054726
1423	0.3679966188
1424	0.3679872071
1425	0.3679773192
1426	0.3679671862
1427	0.3679613374
1428	0.3679571345
1429	0.3679490684
1430	0.36793601
1431	0.3679272362
1432	0.3679239442
1433	0.3679152517
1434	0.3679086947
1435	0.3678979204
1436	0.3678923291
1437	0.3678834181
1438	0.3678757722
1439	0.3678664663
1440	0.3678617589
1441	0.3678508063
1442	0.3678427515
1443	0.3678340571
1444	0.3678247501
1445	0.367812667
1446	0.3678030738
1447	0.367785329
1448	0.3677771095
1449	0.3677719654
1450	0.36776561
1451	0.3677578664
1452	0.3677482989
1453	0.3677412082
1454	0.3677352062
1455	0.3677287685
1456	0.367719595
1457	0.3677105302
1458	0.3677038198
1459	0.3676978308
1460	0.3676900041
1461	0.367685308
1462	0.3676780936
1463	0.3676668088
1464	0.3676587092
1465	0.3676496837
1466	0.3676439796
1467	0.3676385206
1468	0.3676307879
1469	0.3676233682
1470	0.3676172281
1471	0.3676074936
1472	0.3676023335
1473	0.3675938376
1474	0.3675880782
1475	0.3675810389
1476	0.3675767226
1477	0.3675651488
1478	0.3675533296
1479	0.3675492989
1480	0.3675385686
1481	0.3675296627
1482	0.3675140564
1483	0.3675101615
1484	0.3675039786
1485	0.3674899647
1486	0.3674785516
1487	0.3674659805
1488	0.3674625618
1489	0.3674511751
1490	0.3674422807
1491	0.3674296129
1492	0.3674234696
1493	0.3674003528
1494	0.3673909259
1495	0.3673796323
1496	0.3673647826
1497	0.3673527117
1498	0.367346567
1499	0.3673391961
1500	0.3673307758
1501	0.3673203116
1502	0.3673154745
1503	0.3673005268
1504	0.3672902388
1505	0.3672745542
1506	0.3672700163
1507	0.3672638703
1508	0.3672495338
1509	0.36723904
1510	0.3672301131
1511	0.3672239256
