iter	Passed	Remaining
0	39	39471
1	89	44644
2	125	41602
3	142	35379
4	190	38008
5	230	38173
6	251	35637
7	308	38313
8	333	36700
9	379	37590
10	465	41843
11	941	77493
12	982	74614
13	1024	72157
14	1066	70011
15	1107	68122
16	1139	65896
17	1171	63900
18	1183	61110
19	1215	59537
20	1238	57730
21	1280	56916
22	1311	55729
23	1353	55036
24	1376	53697
25	1418	53130
26	1459	52603
27	1500	52105
28	1542	51640
29	1573	50889
30	1605	50177
31	1646	49804
32	1678	49172
33	1719	48851
34	1760	48553
35	1802	48259
36	1843	47983
37	1884	47714
38	1926	47477
39	1950	46800
40	1962	45897
41	2003	45696
42	2034	45285
43	2066	44895
44	2097	44520
45	2121	43989
46	2162	43843
47	2203	43701
48	2245	43571
49	2285	43426
50	2327	43305
51	2368	43175
52	2409	43048
53	2450	42935
54	2491	42816
55	2504	42210
56	2522	41725
57	2563	41630
58	2604	41540
59	2622	41087
60	2663	41003
61	2704	40922
62	2722	40495
63	2763	40418
64	2794	40199
65	2835	40133
66	2877	40065
67	2918	39997
68	2949	39798
69	2972	39494
70	2995	39198
71	3036	39142
72	3078	39087
73	3109	38908
74	3150	38855
75	3191	38803
76	3232	38752
77	3274	38706
78	3305	38531
79	3335	38360
80	3352	38040
81	3383	37880
82	3424	37832
83	3464	37779
84	3505	37737
85	3546	37689
86	3586	37642
87	3604	37355
88	3616	37015
89	3657	36981
90	3688	36843
91	3711	36626
92	3751	36588
93	3792	36551
94	3814	36341
95	3837	36136
96	3854	35886
97	3894	35849
98	3917	35653
99	3948	35534
100	3978	35413
101	4019	35384
102	4041	35195
103	4081	35164
104	4122	35137
105	4140	34917
106	4180	34893
107	4198	34678
108	4239	34658
109	4254	34423
110	4294	34398
111	4335	34376
112	4376	34350
113	4398	34186
114	4412	33960
115	4443	33861
116	4460	33661
117	4500	33642
118	4541	33621
119	4555	33408
120	4596	33390
121	4636	33371
122	4651	33163
123	4681	33074
124	4704	32932
125	4716	32718
126	4758	32707
127	4781	32572
128	4822	32560
129	4834	32353
130	4844	32137
131	4876	32064
132	4917	32058
133	4949	31985
134	4990	31975
135	5032	31972
136	5050	31813
137	5091	31800
138	5131	31784
139	5172	31775
140	5195	31653
141	5207	31467
142	5218	31271
143	5230	31089
144	5269	31074
145	5284	30910
146	5294	30723
147	5316	30606
148	5334	30467
149	5357	30360
150	5398	30352
151	5416	30216
152	5424	30030
153	5432	29845
154	5474	29843
155	5515	29839
156	5538	29736
157	5578	29729
158	5609	29671
159	5624	29527
160	5638	29380
161	5652	29239
162	5667	29100
163	5684	28978
164	5694	28818
165	5735	28816
166	5776	28814
167	5807	28760
168	5837	28703
169	5878	28701
170	5901	28608
171	5941	28603
172	5973	28553
173	5987	28423
174	6028	28421
175	6070	28419
176	6082	28281
177	6091	28128
178	6121	28076
179	6162	28072
180	6174	27938
181	6215	27934
182	6255	27928
183	6286	27881
184	6301	27761
185	6342	27758
186	6357	27640
187	6371	27520
188	6412	27516
189	6434	27432
190	6452	27331
191	6475	27252
192	6487	27127
193	6527	27121
194	6538	26990
195	6568	26943
196	6590	26864
197	6602	26743
198	6612	26616
199	6627	26508
200	6667	26504
201	6708	26502
202	6749	26497
203	6791	26500
204	6803	26385
205	6844	26380
206	6867	26308
207	6885	26217
208	6895	26097
209	6935	26091
210	6950	25989
211	6991	25986
212	7009	25898
213	7050	25895
214	7060	25780
215	7069	25658
216	7083	25559
217	7102	25476
218	7116	25380
219	7125	25262
220	7133	25144
221	7174	25143
222	7181	25023
223	7199	24941
224	7221	24875
225	7263	24877
226	7278	24785
227	7319	24782
228	7359	24778
229	7367	24666
230	7376	24555
231	7398	24492
232	7413	24402
233	7435	24341
234	7447	24244
235	7456	24137
236	7468	24042
237	7480	23948
238	7497	23872
239	7519	23812
240	7538	23743
241	7549	23645
242	7563	23560
243	7573	23464
244	7583	23368
245	7593	23273
246	7633	23271
247	7651	23200
248	7659	23101
249	7671	23014
250	7681	22922
251	7691	22831
252	7714	22778
253	7755	22777
254	7766	22691
255	7777	22601
256	7818	22604
257	7860	22605
258	7874	22528
259	7914	22527
260	7924	22438
261	7936	22356
262	7967	22328
263	7976	22236
264	7990	22162
265	8031	22161
266	8062	22133
267	8093	22105
268	8133	22103
269	8142	22014
270	8156	21941
271	8197	21940
272	8211	21868
273	8229	21805
274	8239	21723
275	8280	21721
276	8295	21650
277	8303	21564
278	8317	21494
279	8358	21494
280	8399	21492
281	8408	21407
282	8422	21338
283	8430	21254
284	8442	21180
285	8452	21102
286	8469	21042
287	8486	20981
288	8528	20980
289	8538	20903
290	8548	20827
291	8560	20755
292	8600	20752
293	8612	20681
294	8626	20614
295	8643	20558
296	8666	20513
297	8674	20435
298	8681	20353
299	8691	20280
300	8713	20235
301	8723	20162
302	8731	20086
303	8741	20014
304	8753	19947
305	8765	19880
306	8780	19819
307	8821	19819
308	8842	19774
309	8854	19708
310	8895	19708
311	8936	19705
312	8953	19652
313	8994	19650
314	9002	19577
315	9042	19573
316	9053	19505
317	9062	19436
318	9104	19435
319	9118	19375
320	9158	19373
321	9168	19305
322	9209	19302
323	9227	19251
324	9268	19249
325	9308	19245
326	9323	19188
327	9331	19118
328	9345	19060
329	9376	19037
330	9417	19033
331	9457	19029
332	9479	18988
333	9488	18919
334	9528	18914
335	9568	18910
336	9577	18842
337	9617	18836
338	9627	18771
339	9639	18711
340	9651	18651
341	9659	18584
342	9669	18521
343	9679	18458
344	9687	18392
345	9710	18355
346	9719	18289
347	9727	18224
348	9768	18221
349	9780	18164
350	9789	18099
351	9830	18096
352	9836	18029
353	9877	18025
354	9886	17962
355	9927	17958
356	9967	17952
357	9977	17892
358	9985	17829
359	9995	17769
360	10036	17765
361	10043	17700
362	10084	17695
363	10090	17631
364	10105	17580
365	10146	17576
366	10154	17515
367	10162	17452
368	10170	17391
369	10211	17387
370	10252	17381
371	10292	17376
372	10302	17318
373	10311	17258
374	10351	17252
375	10392	17247
376	10401	17188
377	10442	17182
378	10482	17176
379	10523	17169
380	10563	17162
381	10604	17156
382	10634	17132
383	10649	17082
384	10690	17076
385	10731	17069
386	10771	17062
387	10789	17018
388	10799	16962
389	10810	16909
390	10822	16856
391	10829	16796
392	10843	16747
393	10851	16690
394	10859	16633
395	10868	16576
396	10908	16569
397	10918	16515
398	10928	16461
399	10969	16454
400	10977	16398
401	10986	16342
402	11008	16307
403	11014	16249
404	11055	16242
405	11096	16234
406	11106	16181
407	11147	16174
408	11178	16152
409	11219	16144
410	11227	16089
411	11233	16032
412	11243	15981
413	11284	15972
414	11291	15916
415	11302	15867
416	11343	15859
417	11352	15805
418	11360	15752
419	11401	15744
420	11423	15710
421	11430	15655
422	11471	15647
423	11511	15638
424	11553	15630
425	11561	15578
426	11571	15528
427	11612	15519
428	11621	15467
429	11661	15458
430	11702	15449
431	11712	15400
432	11721	15348
433	11729	15296
434	11769	15287
435	11781	15240
436	11822	15231
437	11832	15182
438	11841	15131
439	11881	15122
440	11893	15075
441	11911	15037
442	11953	15029
443	11961	14978
444	11970	14928
445	11976	14876
446	11985	14827
447	11995	14779
448	12036	14770
449	12077	14761
450	12086	14712
451	12096	14665
452	12104	14616
453	12146	14607
454	12152	14556
455	12161	14508
456	12169	14459
457	12210	14449
458	12228	14412
459	12236	14364
460	12243	14315
461	12284	14305
462	12325	14295
463	12343	14259
464	12355	14215
465	12365	14170
466	12406	14160
467	12413	14111
468	12420	14062
469	12461	14052
470	12502	14042
471	12544	14032
472	12567	14002
473	12576	13955
474	12582	13907
475	12624	13897
476	12665	13887
477	12707	13877
478	12738	13855
479	12745	13807
480	12762	13770
481	12803	13759
482	12809	13711
483	12840	13689
484	12848	13643
485	12855	13596
