iter	Passed	Remaining
0	30	29989
1	70	34969
2	92	30711
3	106	26483
4	147	29377
5	178	29605
6	193	27417
7	234	29082
8	252	27770
9	293	29095
10	334	30105
11	349	28759
12	390	29619
13	430	30349
14	471	30991
15	512	31541
16	544	31490
17	576	31439
18	588	30377
19	619	30372
20	643	29979
21	684	30437
22	716	30417
23	757	30787
24	780	30433
25	821	30769
26	862	31075
27	903	31359
28	944	31624
29	976	31577
30	1007	31502
31	1049	31738
32	1080	31665
33	1121	31862
34	1162	32058
35	1203	32237
36	1244	32403
37	1285	32551
38	1327	32713
39	1350	32414
40	1362	31872
41	1403	32022
42	1435	31939
43	1466	31859
44	1497	31776
45	1520	31525
46	1561	31662
47	1602	31783
48	1643	31905
49	1684	32002
50	1725	32103
51	1766	32199
52	1807	32288
53	1848	32374
54	1888	32454
55	1900	32043
56	1918	31742
57	1959	31825
58	2000	31909
59	2018	31623
60	2059	31707
61	2100	31783
62	2118	31511
63	2159	31588
64	2190	31516
65	2232	31596
66	2273	31660
67	2314	31720
68	2345	31649
69	2368	31465
70	2391	31290
71	2432	31350
72	2473	31408
73	2504	31342
74	2545	31396
75	2586	31450
76	2627	31501
77	2669	31552
78	2699	31475
79	2730	31398
80	2747	31175
81	2779	31113
82	2820	31163
83	2861	31202
84	2902	31248
85	2943	31287
86	2985	31327
87	3002	31121
88	3015	30861
89	3056	30905
90	3087	30842
91	3110	30697
92	3151	30731
93	3192	30766
94	3214	30626
95	3237	30489
96	3255	30305
97	3295	30335
98	3318	30204
99	3349	30148
100	3380	30089
101	3421	30125
102	3444	29994
103	3484	30021
104	3525	30051
105	3543	29885
106	3584	29915
107	3602	29753
108	3644	29790
109	3658	29603
110	3699	29627
111	3740	29654
112	3780	29678
113	3803	29562
114	3818	29385
115	3849	29332
116	3866	29179
117	3907	29205
118	3949	29238
119	3963	29064
120	4002	29079
121	4042	29092
122	4056	28920
123	4086	28867
124	4108	28756
125	4118	28570
126	4158	28586
127	4180	28476
128	4218	28485
129	4229	28307
130	4239	28120
131	4268	28070
132	4308	28086
133	4338	28035
134	4378	28051
135	4419	28077
136	4437	27952
137	4478	27971
138	4518	27987
139	4559	28008
140	4582	27917
141	4594	27759
142	4604	27593
143	4618	27457
144	4659	27474
145	4673	27339
146	4683	27179
147	4706	27093
148	4724	26980
149	4746	26898
150	4787	26916
151	4805	26807
152	4813	26647
153	4821	26489
154	4863	26512
155	4904	26532
156	4926	26454
157	4967	26470
158	4998	26436
159	5012	26315
