iter	Passed	Remaining
0	185	185418
1	352	176113
2	531	176657
3	648	161455
4	750	149413
5	854	141492
6	946	134223
7	1040	129070
8	1148	126508
9	1256	124407
10	1352	121559
11	1474	121437
12	1615	122675
13	1765	124312
14	1901	124834
15	2023	124432
16	2124	122844
17	2215	120844
18	2308	119201
19	2401	117666
20	2495	116334
21	2595	115395
22	2691	114343
23	2789	113421
24	2889	112691
25	2984	111805
26	3066	110506
27	3163	109807
28	3256	109036
29	3358	108576
30	3508	109668
31	3664	110837
32	3808	111607
33	3940	111970
34	4207	116011
35	4377	117208
36	4519	117618
37	4658	117942
38	4794	118142
39	4917	118008
40	5036	117813
41	5155	117598
42	5274	117396
43	5584	121332
44	5784	122750
45	5954	123494
46	6052	122719
47	6125	121483
48	6260	121511
49	6368	121000
50	6497	120902
51	6582	120001
52	6671	119205
53	6750	118266
54	6827	117315
55	6898	116285
56	6976	115415
57	7043	114402
58	7106	113345
59	7170	112336
60	7409	114051
61	7531	113951
62	7630	113484
63	7724	112967
64	7797	112166
65	7890	111666
66	8056	112186
67	8134	111494
68	8226	110995
69	8347	110902
70	8461	110710
71	8607	110935
72	8725	110803
73	8796	110078
74	8944	110317
75	9275	112767
76	9557	114564
77	9672	114334
78	9782	114048
79	9865	113452
80	9952	112916
81	10037	112371
82	10110	111702
83	10179	111001
84	10275	110617
85	10360	110112
86	10460	109779
87	10565	109502
88	10692	109452
89	10801	109215
90	10942	109302
91	11099	109545
92	11243	109651
93	11430	110171
94	11571	110231
95	11682	110010
96	11809	109942
97	11931	109820
98	12058	109745
99	12170	109536
100	12276	109274
101	12391	109095
102	12488	108757
103	12571	108312
104	12678	108072
105	12785	107831
106	12918	107816
107	13029	107611
108	13131	107340
109	13227	107021
110	13316	106652
111	13411	106335
112	13497	105949
113	13621	105865
114	13710	105509
115	13803	105195
116	13910	104984
117	14007	104699
118	14107	104441
119	14237	104405
120	14341	104185
121	14474	104166
122	14592	104046
123	14680	103712
124	14762	103337
125	14840	102938
126	14961	102844
127	15055	102564
128	15121	102100
129	15214	101818
130	15305	101531
131	15419	101393
132	15504	101072
133	15575	100658
134	15675	100439
135	15770	100188
136	15858	99898
137	15937	99550
138	16037	99338
139	16141	99157
140	16226	98852
