iter	RMSE
251	0.3936131676
252	0.3935605929
253	0.3934084823
254	0.3932943047
255	0.3932351693
256	0.393107042
257	0.393029575
258	0.3929616832
259	0.3927915696
260	0.3926742635
261	0.3925558431
262	0.3924273169
263	0.3923244804
264	0.3922052612
265	0.3920719228
266	0.3919506414
267	0.3918298816
268	0.3917076905
269	0.3916542275
270	0.39145778
271	0.391323508
272	0.3911696252
273	0.3910414967
274	0.3909625069
275	0.390912305
276	0.3908334512
277	0.3907784592
278	0.3906453661
279	0.3906113021
280	0.3904759297
281	0.3903386601
282	0.3902400058
283	0.390163207
284	0.3900003316
285	0.3899215136
286	0.389884071
287	0.389827641
288	0.3897723282
289	0.3897343097
290	0.3896216539
291	0.3895401541
292	0.3895116942
293	0.3894854302
294	0.389343623
295	0.3892064494
296	0.3890468115
297	0.3889155222
298	0.3887945223
299	0.3886587285
300	0.3886144968
301	0.3885820834
302	0.3884831765
303	0.3883788064
304	0.3883012076
305	0.3882950933
306	0.388231767
307	0.3882293258
308	0.3881541107
309	0.3880757569
310	0.3879504564
311	0.3878412949
312	0.3877514831
313	0.3875998336
314	0.3875633305
315	0.3874850728
316	0.387462744
317	0.3873954205
318	0.3872978841
319	0.3871957585
320	0.3871294717
321	0.3870842569
322	0.3869568098
323	0.3868066848
324	0.3866650413
325	0.38655851
326	0.3864737711
327	0.3864000402
328	0.3863129909
329	0.3862425162
330	0.3862033626
331	0.3861414688
332	0.3860638664
333	0.3860343651
334	0.3858555216
335	0.3857585928
336	0.3856907687
337	0.3855455735
338	0.3854210284
339	0.3853106777
340	0.3852568263
341	0.3851978597
342	0.3850587586
343	0.3849496528
344	0.3848479335
345	0.3847501042
346	0.3846739283
347	0.3845776997
348	0.3845081944
349	0.3844333068
350	0.3843738824
351	0.3843143603
352	0.3842260921
353	0.3841303906
354	0.3840219878
355	0.3839067632
356	0.3838577817
357	0.3837238981
358	0.383624311
359	0.383557048
360	0.3834648755
361	0.3833983082
362	0.383315483
363	0.3832083015
364	0.383081723
365	0.3829417801
366	0.3828614572
367	0.3828300111
368	0.3827803262
369	0.3827023159
370	0.3826434392
371	0.3824408242
372	0.3823910856
373	0.3823158824
374	0.3822820418
375	0.3822063372
376	0.3821225933
377	0.3820506122
378	0.3820503065
379	0.3819334714
380	0.3818792234
381	0.3818227318
382	0.381710061
383	0.3816840184
384	0.3816337659
385	0.3815808495
386	0.3814655755
387	0.3813585048
388	0.3812782119
389	0.3812111166
390	0.3810928552
391	0.3810149692
392	0.380985962
393	0.380912612
394	0.380868491
395	0.3808351247
396	0.380698842
397	0.3806162561
398	0.3805543414
399	0.380435225
400	0.3803344832
401	0.380236056
402	0.3800471383
403	0.3799762973
404	0.3798924228
405	0.3798645393
406	0.3798286641
407	0.3797774743
408	0.3796690675
409	0.3796109336
410	0.3795337395
411	0.3793376896
412	0.3792768989
413	0.3791494267
414	0.3791075753
415	0.3790601059
416	0.3789238798
417	0.3788448849
418	0.3787651633
419	0.3786842972
420	0.3786538196
421	0.3786283359
422	0.3785535347
423	0.3785325599
424	0.3784418116
425	0.3784161677
426	0.3783694111
427	0.3783143599
428	0.3782551453
429	0.3781697896
430	0.3780740507
431	0.3779142034
432	0.3778256278
433	0.3777880121
434	0.3776689109
435	0.3775832622
436	0.3774428825
437	0.3773352112
438	0.3772974984
439	0.3771990372
440	0.3771332849
441	0.3770281425
442	0.3768791343
443	0.3767897325
444	0.3767468545
445	0.3766551403
446	0.3766343937
447	0.3765624469
448	0.3764682243
449	0.3764077108
450	0.3763038983
451	0.3762886959
452	0.3761697866
453	0.3761487528
454	0.3760766548
455	0.3760410356
456	0.3760198756
457	0.3759170307
458	0.3758093742
459	0.3757739825
460	0.3756562627
461	0.3755833108
462	0.3755329289
463	0.3754791464
464	0.3753942701
465	0.37534079
466	0.3752521095
467	0.3751707591
468	0.3751259355
469	0.3750195682
470	0.3749291442
471	0.3748757101
472	0.3748007005
473	0.3747404488
474	0.3746516212
475	0.3745687533
476	0.3745200837
477	0.374471152
478	0.3743369733
479	0.3742355238
480	0.374144782
481	0.3740758391
482	0.3739437018
483	0.3739056793
484	0.3738368093
485	0.3737790664
486	0.3737030826
487	0.3736513547
488	0.373613715
489	0.3735208627
490	0.3735010041
491	0.3734063976
492	0.3733160955
493	0.3732582598
494	0.3731307607
495	0.3730534786
496	0.3729603644
497	0.3728847115
498	0.3728337797
499	0.3727970116
500	0.3727601502
501	0.3727482674
502	0.3726410571
503	0.3726064013
504	0.3725358685
505	0.3724772054
506	0.3724602587
507	0.3724216171
508	0.3723447413
509	0.3723006838
510	0.3722853159
511	0.3722217872
512	0.3721577298
513	0.3720513308
514	0.3719227744
515	0.3718287702
516	0.3717339562
517	0.3716744641
518	0.3716064705
519	0.3715152491
520	0.3714076328
521	0.3713675721
522	0.3712690428
523	0.3711599121
524	0.3710229167
525	0.370939725
526	0.3708523199
527	0.370768759
528	0.3706520131
529	0.3706181632
530	0.3705676671
531	0.3705100343
532	0.3704694062
533	0.3703708374
534	0.3702901275
535	0.3701840935
536	0.3700752052
537	0.3700275455
538	0.3699347684
539	0.3698316966
540	0.3697899664
541	0.3697559148
542	0.3697280057
543	0.3696498026
544	0.3696091313
545	0.3695427383
546	0.3694658598
547	0.3694151324
548	0.3693082818
549	0.3692544943
550	0.3691427319
551	0.3691064157
552	0.369065586
553	0.368946208
554	0.368878179
555	0.3688275922
556	0.3687605527
557	0.3686936185
558	0.3685913448
559	0.3685444651
560	0.3684732479
561	0.368389036
562	0.3683621516
563	0.3682544985
564	0.3681649528
565	0.3680832314
566	0.3679853568
567	0.3679103036
568	0.3678315136
569	0.3678224296
570	0.3677464906
571	0.367711082
572	0.3676444511
573	0.3676101564
574	0.3675368054
575	0.3674820797
576	0.3674211045
577	0.3673346469
578	0.3672971203
579	0.3671983331
580	0.3671231298
581	0.3670694316
582	0.3669632935
583	0.3669180014
584	0.3667724751
585	0.3667406395
586	0.3666399389
587	0.3666185487
588	0.3664994265
589	0.366467188
590	0.3663676997
591	0.3662571666
592	0.3662122646
593	0.3660907902
594	0.3660401844
595	0.3659382329
596	0.3659092919
597	0.3658442557
598	0.3657563645
599	0.3656607012
600	0.3655791762
601	0.3654939467
602	0.3654183631
603	0.3653390434
604	0.3653215956
605	0.3652109213
606	0.3651344139
607	0.365068094
608	0.3650106389
609	0.3649146805
610	0.3648344049
611	0.3647687545
612	0.3647343748
613	0.3646076985
614	0.3645029886
615	0.3643863017
616	0.3643076286
617	0.3641825125
618	0.3641081087
619	0.3640206002
620	0.3639590286
621	0.3638991916
622	0.3638230336
623	0.3637720873
624	0.3636822051
625	0.3636211882
626	0.3635631778
627	0.3634656809
628	0.3633774177
629	0.3633235395
630	0.3632790407
631	0.3632393266
632	0.3632115948
633	0.3631390111
634	0.3630724089
635	0.3630310063
636	0.362920985
637	0.3628249285
638	0.3627078909
639	0.3626575569
640	0.3625640122
641	0.3624694068
642	0.3623783863
643	0.3623599229
644	0.3623045777
645	0.3622323035
646	0.3621861669
647	0.3621296251
648	0.3620735459
649	0.3619863966
650	0.3618971392
651	0.3618406624
652	0.3617548769
653	0.3617113464
654	0.3616017095
655	0.3615525112
