iter	RMSE
270	0.3500565837
271	0.3500072805
272	0.3499873241
273	0.3499668869
274	0.3499654807
275	0.3499411288
276	0.3499351223
277	0.3499337052
278	0.3499315249
279	0.349905012
280	0.3497912629
281	0.3497911866
282	0.3497774343
283	0.3497762128
284	0.3497758638
285	0.3497734426
286	0.3497362396
287	0.3497346144
288	0.3496859095
289	0.3496848731
290	0.3496835859
291	0.3496818622
292	0.3496461006
293	0.3496452932
294	0.3496448895
295	0.3496341646
296	0.3495833396
297	0.3495830123
298	0.3495829904
299	0.3495828595
300	0.3495698847
301	0.3495690445
302	0.3495679423
303	0.3495651377
304	0.3495649086
305	0.3495643302
306	0.3495610127
307	0.3495491175
308	0.3495412599
309	0.3495404196
310	0.3494987495
311	0.3494595961
312	0.3494588647
313	0.3493711544
314	0.3493708815
315	0.349326887
316	0.3493256967
317	0.3493244627
318	0.3492801675
319	0.3492788897
320	0.3492080776
321	0.3492079355
322	0.3491620851
323	0.3491557593
324	0.3491017614
325	0.3490162129
326	0.3489916418
327	0.3489914669
328	0.348987663
329	0.3489722831
330	0.3488951328
331	0.3488493506
332	0.3488467918
333	0.3488467481
334	0.348785823
335	0.3487693076
336	0.3487687279
337	0.3487524305
338	0.3487516101
339	0.3487509647
340	0.3487505928
341	0.348750221
342	0.3487487662
343	0.3487480552
344	0.3487479239
345	0.348712329
346	0.3487121758
347	0.3487116726
348	0.3486512928
349	0.3486498924
350	0.3486493781
351	0.3486236212
352	0.3486236321
353	0.3484917541
354	0.3484917432
355	0.3483575266
356	0.3483042153
357	0.348303602
358	0.3483031749
359	0.3483021344
360	0.3482565481
361	0.3482565371
362	0.3481844653
363	0.3481844543
364	0.3481840271
365	0.3480365502
366	0.3480361557
367	0.3480361447
368	0.3480349719
369	0.3479970021
370	0.3479625911
371	0.347851387
372	0.3478512883
373	0.3478509045
374	0.3477929748
375	0.3477408824
376	0.3477405095
377	0.3476624166
378	0.3476216846
379	0.3475544861
380	0.3475223803
381	0.34750137
382	0.3474961886
383	0.3474953762
384	0.3474384742
385	0.3473493862
386	0.3472951403
387	0.3472929325
388	0.3472924053
389	0.3472918121
390	0.3472907027
391	0.3472907137
392	0.3472880006
393	0.3472877041
394	0.3472875832
395	0.3472872867
396	0.3472163979
397	0.3472157937
398	0.3472156069
399	0.3471715481
400	0.3471705262
401	0.3471703944
402	0.3471583843
403	0.3471583953
404	0.3471144721
405	0.3470164627
406	0.3470147259
407	0.3469398122
408	0.3469232969
409	0.3468626938
410	0.3468625618
411	0.3468625508
412	0.3468620339
413	0.3468392678
414	0.3468392788
415	0.3468376511
416	0.3468016181
417	0.3468013981
418	0.3468013431
419	0.3467704877
420	0.3467632932
421	0.3467633042
422	0.3467284077
423	0.3466828785
424	0.3466723261
425	0.3466722821
426	0.3466717319
427	0.3466067375
428	0.3466065724
429	0.346514122
430	0.3464632577
431	0.3464630265
432	0.3464629054
433	0.3464628613
434	0.3464581599
435	0.3464576093
436	0.346370703
437	0.3463706039
438	0.3463704276
439	0.3462984039
440	0.3462982827
441	0.346292213
442	0.3462102235
443	0.3462100692
444	0.346209926
445	0.346209915
446	0.3462098158
447	0.3462093861
448	0.3461232771
449	0.3460439042
450	0.346043772
451	0.3460437058
452	0.3460436617
453	0.3459646786
454	0.3459647007
455	0.3459646786
456	0.3459645683
457	0.3458917984
458	0.3458895706
459	0.3458895595
460	0.3458895595
461	0.3458139057
462	0.3457796636
463	0.3457754272
464	0.3457749197
465	0.3457747873
466	0.3457306001
467	0.3457306221
468	0.3457306001
469	0.3457142256
470	0.3456881176
471	0.3456457734
472	0.3456404979
473	0.3456404869
474	0.3456404648
475	0.3456101128
476	0.3455400834
477	0.3455182459
478	0.3455135537
479	0.3455135537
480	0.3455110806
481	0.3454912067
482	0.3454911956
483	0.3454755276
484	0.3454754944
485	0.3454754944
