iter	Passed	Remaining
0	31	31225
1	71	35802
2	93	31121
3	107	26771
4	147	29297
5	177	29437
6	191	27208
7	232	28781
8	249	27469
9	289	28683
10	329	29628
11	343	28292
12	383	29116
13	423	29823
14	463	30430
15	504	31016
16	535	30937
17	566	30910
18	578	29889
19	610	29908
20	633	29534
21	674	29988
22	706	29994
23	747	30399
24	770	30067
25	812	30433
26	853	30766
27	895	31077
28	936	31345
29	967	31274
30	998	31211
31	1039	31432
32	1070	31364
33	1111	31570
34	1474	40648
35	1515	40578
36	1556	40506
37	1597	40433
38	1638	40373
39	1661	39871
40	1673	39135
41	1713	39090
42	1744	38829
43	1776	38590
44	1807	38350
45	1829	37949
46	1871	37939
47	1912	37921
48	1953	37908
49	1993	37877
50	2034	37854
51	2075	37829
52	2115	37804
53	2156	37783
54	2197	37757
55	2209	37245
56	2227	36847
57	2267	36834
58	2308	36824
59	2326	36449
60	2367	36441
61	2409	36459
62	2427	36102
63	2467	36093
64	2498	35943
65	2539	35939
66	2580	35938
67	2621	35927
68	2652	35788
69	2675	35540
70	2697	35300
71	2739	35303
72	2779	35301
73	3094	38725
74	3175	39161
75	3216	39106
76	3257	39045
77	3298	38990
78	3328	38809
79	3359	38630
80	3376	38308
81	3407	38145
82	3447	38094
83	3488	38040
84	3529	37999
85	3571	37955
86	3613	37925
87	3633	37652
88	3645	37319
89	3687	37280
90	3718	37139
91	3740	36918
92	3780	36873
93	3821	36831
94	3843	36618
95	3866	36409
96	3883	36157
97	3923	36116
98	3945	35911
99	3976	35784
100	4005	35656
101	4045	35619
102	4067	35421
103	4106	35381
104	4146	35346
105	4163	35118
106	4203	35084
107	4221	34869
108	4262	34840
109	4278	34614
110	4318	34588
111	4359	34563
112	4399	34537
113	4429	34427
114	4450	34246
115	4495	34257
116	4519	34105
117	4571	34168
118	4623	34231
119	4645	34066
120	4702	34161
121	4756	34227
122	4776	34058
123	4813	34001
124	4845	33918
125	4861	33720
126	4917	33800
127	4946	33699
128	5003	33783
129	5017	33580
130	5031	33374
131	5073	33365
132	5127	33423
133	5167	33394
134	5219	33441
135	5276	33523
136	5304	33417
137	5356	33460
138	5400	33454
139	5442	33434
140	5465	33298
141	5478	33100
142	5488	32892
143	5500	32698
144	5540	32671
145	5555	32496
146	5565	32297
147	5588	32171
148	5606	32020
149	5629	31898
150	5669	31876
151	5686	31727
152	5695	31529
153	5703	31332
154	5744	31317
155	5785	31299
156	5807	31182
157	5847	31164
158	5878	31092
159	5892	30937
160	5906	30779
161	5920	30627
162	5935	30476
163	5952	30344
164	5962	30174
165	6003	30163
166	6044	30150
167	6075	30086
168	6104	30017
169	6145	30004
170	6167	29900
171	6207	29883
172	6238	29821
173	6252	29681
174	6292	29666
175	6333	29651
176	6344	29502
177	6353	29340
178	6383	29278
179	6424	29265
180	6436	29122
181	6476	29108
182	6516	29091
183	6547	29034
184	6561	28904
185	6601	28892
186	6616	28764
187	6629	28635
188	6670	28621
189	6692	28529
190	6709	28420
191	6733	28338
192	6745	28206
193	6785	28192
194	6796	28055
195	6825	27999
196	6847	27912
197	6859	27785
198	6869	27651
199	6884	27537
200	6924	27526
201	6965	27516
202	7005	27505
203	7048	27501
204	7060	27379
205	7100	27369
206	7123	27290
207	7141	27191
208	7151	27064
209	7191	27051
210	7205	26942
211	7245	26932
212	7263	26836
213	7303	26826
214	7313	26703
215	7321	26575
216	7335	26469
217	7353	26377
218	7367	26273
219	7375	26148
220	7383	26025
221	7423	26016
222	7430	25889
223	7447	25801
224	7469	25728
225	7511	25723
226	7525	25626
227	7565	25617
228	7605	25606
229	7613	25489
230	7621	25372
231	7643	25302
232	7657	25207
233	7679	25139
234	7691	25037
235	7699	24925
236	7710	24824
237	7722	24724
238	7738	24641
239	7761	24576
240	7777	24495
241	7787	24392
242	7800	24301
243	7810	24200
244	7820	24099
245	7830	23999
246	7869	23991
247	7887	23916
248	7895	23812
249	7906	23720
250	7916	23623
251	7926	23527
252	7949	23469
253	7989	23464
254	8000	23373
255	8010	23279
256	8052	23278
257	8092	23274
258	8106	23193
259	8146	23187
260	8156	23095
261	8168	23009
262	8199	22976
263	8207	22881
264	8221	22803
265	8262	22798
266	8292	22766
267	8323	22734
268	8363	22727
269	8371	22634
270	8385	22558
271	8426	22552
272	8440	22476
273	8457	22409
274	8467	22323
275	8507	22317
276	8521	22241
277	8528	22150
278	8542	22075
279	8581	22067
280	8621	22060
281	8629	21971
282	8643	21897
283	8650	21810
284	8661	21730
285	8670	21646
286	8686	21579
287	8701	21511
288	8740	21502
289	8749	21420
290	8758	21338
291	8768	21261
292	8806	21250
293	8817	21173
294	8829	21101
295	8846	21039
296	8867	20988
297	8874	20905
298	8880	20819
299	8889	20741
300	8909	20690
301	8918	20612
302	8925	20531
303	8934	20454
304	8944	20382
305	8955	20310
306	8968	20244
307	9007	20236
308	9026	20186
309	9037	20115
310	9076	20108
311	9114	20099
312	9130	20040
313	9168	20031
314	9176	19954
315	9213	19944
316	9222	19871
317	9231	19798
318	9270	19791
319	9283	19727
320	9322	19718
321	9330	19646
322	9369	19637
323	9385	19581
324	9423	19572
325	9462	19563
326	9475	19501
327	9482	19428
328	9495	19366
329	9524	19338
330	9563	19328
331	9601	19319
332	9622	19273
333	9629	19201
334	9667	19190
335	9706	19181
336	9714	19112
337	9755	19106
338	9765	19041
339	9778	18981
340	9790	18920
341	9799	18854
342	9810	18790
343	9820	18728
344	9829	18661
345	9853	18624
346	9861	18558
347	9870	18493
348	9912	18489
349	9924	18431
350	9933	18367
351	9975	18363
352	9982	18295
353	10023	18291
354	10032	18228
355	10073	18223
356	10114	18218
357	10125	18157
358	10134	18094
359	10144	18035
360	10186	18030
361	10193	17965
362	10234	17960
363	10240	17892
364	10253	17838
365	10292	17828
366	10299	17764
367	10304	17697
368	10312	17634
369	10350	17623
370	10388	17613
371	10426	17602
372	10435	17541
373	10442	17478
374	10480	17467
375	10518	17456
376	10526	17394
377	10564	17383
378	10602	17373
379	10640	17361
380	10678	17349
381	10716	17337
382	10744	17309
383	10757	17256
384	10795	17245
385	10834	17234
386	10872	17222
387	10888	17175
388	10897	17116
389	10907	17060
390	10918	17005
391	10923	16943
392	10936	16891
393	10943	16832
394	10951	16773
395	10958	16714
396	10996	16702
397	11005	16646
398	11014	16590
399	11052	16578
400	11059	16520
401	11066	16462
402	11086	16424
403	11092	16364
404	11130	16352
405	11168	16340
406	11177	16286
407	11216	16274
408	11245	16249
409	11283	16237
410	11291	16181
411	11296	16122
412	11305	16068
413	11343	16056
414	11349	15998
415	11359	15947
416	11398	15935
417	11405	15880
418	11412	15825
419	11451	15813
420	11471	15777
421	11477	15720
422	11515	15708
423	11553	15695
424	11592	15684
425	11599	15629
426	11608	15577
427	11646	15565
428	11654	15511
429	11692	15499
430	11730	15486
431	11739	15435
432	11746	15381
433	11753	15328
434	11791	15315
435	11802	15266
436	11840	15254
437	11849	15204
438	11856	15151
439	11894	15138
440	11904	15090
441	11920	15049
442	11959	15036
443	11966	14984
444	11973	14933
445	11979	14879
446	11986	14828
447	11994	14779
448	12033	14766
449	12072	14754
450	12079	14704
451	12088	14655
452	12095	14605
453	12133	14592
454	12139	14540
455	12146	14490
456	12153	14441
457	12192	14428
458	12208	14389
459	12216	14340
460	12222	14289
461	12260	14277
462	12299	14265
463	12315	14226
464	12326	14182
465	12335	14135
466	12374	14123
467	12380	14073
468	12386	14023
469	12424	14010
470	12462	13997
471	12500	13984
472	12521	13951
473	12528	13903
474	12534	13853
475	12572	13840
476	12611	13827
477	12649	13814
478	12678	13790
479	12684	13741
480	12700	13703
481	12738	13689
482	12744	13641
483	12772	13617
484	12780	13570
485	12785	13522
