iter	RMSE
0	1.049523345
1	1.025806707
2	1.002366534
3	0.9805844812
4	0.9586517018
5	0.9384376417
6	0.9183055806
7	0.8988613912
8	0.8808422923
9	0.8631527286
10	0.8463098383
11	0.8298069055
12	0.813542728
13	0.7975705643
14	0.7824070358
15	0.7680070655
16	0.7537095434
17	0.7403814975
18	0.7276104431
19	0.714858138
20	0.7032095237
21	0.6914294141
22	0.6803093498
23	0.669476798
24	0.6594739186
25	0.6496401234
26	0.6398870399
27	0.6306770125
28	0.6214332634
29	0.6136689151
30	0.6054577867
31	0.5975008702
32	0.5899375094
33	0.5827257294
34	0.5760808294
35	0.5698487292
36	0.5632326538
37	0.5568281068
38	0.5508630905
39	0.5453685975
40	0.5398370425
41	0.5346385848
42	0.5299202572
43	0.524866056
44	0.5201338211
45	0.5160807839
46	0.5118054056
47	0.5083411377
48	0.5047050662
49	0.5009416076
50	0.4970442591
51	0.4934681925
52	0.4905365638
53	0.4874310212
54	0.4845660718
55	0.481764031
56	0.4792419706
57	0.4767113389
58	0.4742905674
59	0.4716692884
60	0.4695002066
61	0.4671750195
62	0.4653548619
63	0.4633087534
64	0.4611818227
65	0.4594305852
66	0.4577585501
67	0.4561791941
68	0.4546508021
69	0.4529257245
70	0.451367332
71	0.4501349747
72	0.4488362109
73	0.447542385
74	0.4464027368
75	0.4453337719
76	0.443977727
77	0.4426924257
78	0.4414689829
79	0.4402550036
80	0.4392580134
81	0.4380238967
82	0.4370705019
83	0.4361552792
84	0.4351523763
85	0.4343115662
86	0.4335567319
87	0.4327083741
88	0.4319141099
89	0.4310913974
90	0.4304050459
91	0.4297168642
92	0.4290948301
93	0.4284683768
94	0.4280331395
95	0.4275011049
96	0.4269316371
97	0.426481985
98	0.4259941202
99	0.4254795014
100	0.4249734947
101	0.4243470616
102	0.4238000418
103	0.4234136168
104	0.4228016708
105	0.4224562213
106	0.4219774681
107	0.4216538412
108	0.4212489397
109	0.4209532091
110	0.4206674134
111	0.4202622182
112	0.4200034069
113	0.4196878827
114	0.4194356134
115	0.4191907714
116	0.4188813747
117	0.4186387015
118	0.4182607076
119	0.4179460366
120	0.4175146168
121	0.4172669195
122	0.4170325753
123	0.4168144924
124	0.4165383343
125	0.4163953688
126	0.4160993123
127	0.4158315408
128	0.4155772922
129	0.4152987887
130	0.4150625502
131	0.4148080055
132	0.4146482501
133	0.4144945874
134	0.4143269056
135	0.4140318458
136	0.4138553052
137	0.4136757691
138	0.4134559655
139	0.4132741089
140	0.4131119643
141	0.4129146688
142	0.4127192479
143	0.4125836201
144	0.4124070457
145	0.4122091098
146	0.4120448529
147	0.4119482795
148	0.4117115292
149	0.4115382274
150	0.4113721288
151	0.4112229332
152	0.4108700032
153	0.4106653266
154	0.4105544388
155	0.4104307143
156	0.4102738804
157	0.4101908599
158	0.4099707709
159	0.409854332
160	0.4097421971
161	0.4096359863
162	0.4095200516
163	0.4093855314
164	0.4092400472
165	0.4091616058
166	0.4089697337
167	0.4088447106
168	0.408711798
169	0.4085740119
170	0.4084855921
171	0.4084471198
172	0.4083637156
173	0.4081618482
174	0.407930358
175	0.4077919958
176	0.4076372967
177	0.4075253305
178	0.4073539408
179	0.4072787086
180	0.4071139578
181	0.4070330909
182	0.4067903187
183	0.4066528068
184	0.4065172987
185	0.4063083107
186	0.4062365188
187	0.4061691905
188	0.4060466712
189	0.4058995757
190	0.4057968311
191	0.4057198947
192	0.4055694004
193	0.4054071384
194	0.405349439
195	0.4052626392
196	0.4051088754
197	0.4049705444
198	0.4049287121
199	0.4047333049
200	0.4045987224
201	0.4044308307
202	0.4043196625
203	0.4042218829
204	0.4042146108
205	0.4041403116
206	0.4040083978
207	0.4039770627
208	0.4038767798
209	0.4037608125
210	0.4036740078
211	0.4035816678
212	0.4033967818
213	0.4032965145
214	0.4031418053
215	0.4030088384
216	0.4029468582
217	0.402895998
218	0.4027993534
219	0.4026894437
220	0.4025589987
221	0.4024456739
222	0.4022620272
223	0.4021263692
224	0.4019664111
225	0.4018822313
226	0.4016993013
227	0.4015502806
228	0.4014816054
229	0.4013834593
230	0.4011630118
231	0.4011278047
232	0.4010633004
233	0.4009862322
234	0.4008657013
235	0.4008097324
236	0.4007593172
237	0.4005730066
238	0.4005075248
239	0.4003301036
240	0.4002316314
241	0.4001172441
242	0.4000237354
243	0.399808359
244	0.3996909198
245	0.3996208737
246	0.3995485589
247	0.3994770184
248	0.3994341895
249	0.3992745742
250	0.3991122606
251	0.3990418748
252	0.3989433685
253	0.3988323207
254	0.3987396952
255	0.3985486993
256	0.3984824578
257	0.398380551
258	0.3983175029
259	0.3980695099
260	0.3980275974
261	0.3979402455
262	0.3978224884
263	0.3976053925
264	0.3974409339
265	0.3973107577
266	0.3971660343
267	0.3970400812
268	0.3968936442
269	0.3968277657
270	0.3967315231
271	0.3966827124
272	0.3966028751
273	0.3965343021
274	0.3964616407
275	0.396368602
276	0.3962728361
277	0.3961984123
278	0.3961105076
279	0.3959165994
280	0.3958149115
281	0.395786474
282	0.3957141116
283	0.3955874461
284	0.3954786741
285	0.3953726545
286	0.3953496125
287	0.3952953276
288	0.3952444428
289	0.3951313684
290	0.394931132
291	0.3948610823
292	0.3947879085
293	0.3947326083
294	0.3946635961
295	0.394543394
296	0.3944169011
297	0.3942419592
298	0.3941527942
299	0.393945162
300	0.3938389967
301	0.3937018842
302	0.3936235652
303	0.3935579012
304	0.3934829385
305	0.3933887216
306	0.3932348534
307	0.3930727695
308	0.3929670609
309	0.3928795651
310	0.3928402516
311	0.3927938912
312	0.3927177542
313	0.3926827067
314	0.3925540846
315	0.3924456815
316	0.3924181739
317	0.392334146
318	0.3922483277
319	0.3920262098
320	0.391950739
321	0.391902638
322	0.3919002582
323	0.3917887237
324	0.3915966473
325	0.3915463299
326	0.3914547946
327	0.391362166
328	0.3912648961
329	0.3912359142
330	0.3911687976
331	0.3911314194
332	0.3910571823
333	0.391001092
334	0.3908441941
335	0.390751764
336	0.3906137685
337	0.3905373377
338	0.3903809971
339	0.3902737644
340	0.390215262
341	0.3900816617
342	0.3899854637
343	0.3898643434
344	0.3897779614
345	0.389690372
346	0.3895724359
347	0.3895030381
348	0.3894642526
349	0.3893737443
350	0.389271249
351	0.3892400234
352	0.3891349147
353	0.3890337356
354	0.3889535518
355	0.3888832122
356	0.3888447268
357	0.3888031017
358	0.3887401748
359	0.3886924344
360	0.3886439881
361	0.3886019018
362	0.388528574
363	0.3884022336
364	0.3883228696
365	0.3882547406
366	0.3881338626
