iter	Passed	Remaining
0	590	590391
1	1253	625336
2	1378	458183
3	1484	369680
4	1552	308921
5	1656	274440
6	2020	286580
7	2087	258891
8	2165	238455
9	2266	224342
10	2407	216424
11	2513	206981
12	2627	199489
13	2737	192812
14	2969	195020
15	3565	219274
16	4182	241830
17	4291	234123
18	4402	227300
19	4514	221193
20	4923	229538
21	5212	231707
22	5323	226130
23	5703	231961
24	6388	249145
25	6691	250672
26	6770	243984
27	6881	238896
28	6998	234337
29	7406	239462
30	7554	236133
31	7673	232132
32	7745	226965
33	7857	223239
34	7917	218289
35	8442	226066
36	9114	237216
37	9382	237518
38	9412	231940
39	9452	226864
40	9466	221419
41	9505	216809
42	9526	212023
43	9565	207826
44	9605	203840
45	9711	201414
46	10130	205413
47	10772	213647
48	11437	221981
49	11673	221792
50	11717	218038
51	11756	214328
52	11765	210233
53	11806	206826
54	11846	203538
55	11876	200201
56	11890	196716
57	11913	193490
58	11954	190659
59	11995	187930
60	12036	185290
61	12294	186007
62	12517	186166
63	12567	183797
64	12579	180955
65	12626	178686
66	12672	176475
67	12718	174318
68	12771	172317
69	12813	170242
70	12837	167970
71	12882	166042
72	12927	164156
73	12993	162590
74	13550	167124
75	14209	172760
76	14451	173230
77	14510	171518
78	14549	169617
79	14579	167660
80	14601	165659
81	14617	163643
82	14655	161918
83	14685	160142
84	14714	158399
85	14731	156565
86	14800	155325
87	15422	159828
88	16055	164338
89	16488	166713
90	17145	171268
91	17240	170156
92	17278	168514
93	17317	166908
94	17333	165123
95	17363	163508
96	17385	161850
97	17399	160149
98	17440	158721
99	17462	157160
100	17492	155699
101	17766	156415
102	18414	160365
103	19081	164397
104	19374	165143
105	19421	163798
106	19459	162408
107	19498	161042
108	19514	159519
109	19553	158205
110	19592	156915
111	19633	155663
112	19672	154423
113	20044	155783
114	20658	158982
115	21317	162457
116	21530	162493
117	21561	161160
118	21602	159932
119	21642	158711
120	21683	157515
121	21700	156174
122	21712	154812
123	21726	153488
124	21743	152204
125	21784	151104
126	21798	149840
127	21815	148620
128	21830	147401
129	21840	146165
130	21854	144976
131	21872	143830
132	21913	142851
133	21963	141940
134	22450	143851
135	23093	146713
136	23741	149555
137	23832	148865
138	23871	147867
139	23912	146890
140	23952	145924
141	23994	144978
142	24034	144039
143	24075	143113
144	24106	142142
145	24116	141062
146	24130	140021
147	24222	139440
148	24726	141221
149	25206	142835
150	25597	143924
151	25916	144585
152	25939	143598
153	25953	142575
154	25963	141542
155	25994	140637
156	26024	139736
157	26046	138806
158	26063	137859
159	26077	136908
160	26108	136055
161	26125	135144
162	26142	134243
163	26184	133477
164	26226	132720
165	26290	132087
166	26559	132481
167	26633	131900
168	26684	131211
169	26773	130718
170	26795	129902
171	26853	129273
172	26882	128506
173	26898	127688
174	26944	127025
175	26981	126324
176	27016	125620
177	27051	124923
178	27064	124134
179	27102	123467
180	27116	122700
181	27133	121950
182	27150	121214
183	27205	120650
184	27240	120006
185	27285	119411
186	27299	118687
187	27315	117980
188	27328	117266
189	27373	116695
190	27394	116032
191	27403	115323
192	27438	114728
193	27483	114183
194	27747	114546
195	28412	116550
196	28804	117412
197	28971	117347
198	28991	116694
199	29013	116054
200	29030	115399
201	29069	114839
202	29085	114194
203	29101	113552
204	29111	112896
205	29140	112318
206	29180	111788
207	29219	111259
208	29230	110629
209	29253	110047
210	29269	109449
211	29277	108824
212	29320	108333
213	29334	107741
214	29356	107184
215	29377	106631
216	29387	106039
217	29436	105592
218	29965	106863
219	30289	107389
220	30937	109050
221	31223	109422
222	31233	108827
223	31245	108243
224	31265	107693
225	31294	107177
226	31332	106695
227	31342	106125
228	31350	105549
229	31358	104982
230	31368	104426
231	31377	103870
232	31414	103413
233	31455	102968
234	31486	102497
235	31496	101961
236	31505	101429
237	31537	100972
238	31576	100544
239	31599	100064
240	31608	99547
241	32083	100493
242	32409	100961
243	32845	101765
244	33278	102552
245	33437	102486
246	33465	102021
247	33482	101528
248	33492	101015
249	33501	100505
250	33511	100000
251	33522	99504
252	33564	99102
253	33587	98647
254	33617	98217
255	33626	97726
256	33667	97334
257	33680	96863
258	33694	96398
259	33703	95926
260	33744	95543
261	34320	96673
262	34831	97606
263	35396	98682
264	35515	98504
265	35525	98027
266	35542	97575
267	35550	97101
268	35591	96718
269	35602	96259
270	35643	95882
271	35683	95506
272	35697	95063
273	35706	94608
274	35720	94172
275	35762	93812
276	36017	94010
277	36341	94383
278	36739	94944
279	37173	95590
280	37571	96134
281	37579	95680
282	37595	95249
283	37602	94801
284	37610	94355
285	37619	93917
286	37658	93556
287	37697	93195
288	37734	92835
289	37745	92411
290	37783	92057
291	37822	91707
292	37879	91401
293	38516	92492
294	38831	92799
295	39225	93293
296	39617	93774
297	39746	93630
298	39787	93281
299	39801	92871
300	39842	92524
301	39850	92105
302	39891	91764
303	39901	91353
304	39931	90990
305	39940	90584
306	39957	90198
307	39998	89867
308	40070	89608
309	40463	90063
310	40840	90480
311	41496	91504
312	41814	91778
313	41868	91470
314	41879	91070
315	41920	90738
316	41961	90408
317	41978	90029
318	41989	89640
319	42020	89294
320	42029	88903
321	42069	88581
322	42078	88194
323	42090	87817
324	42132	87506
325	42141	87127
326	42524	87518
327	42601	87281
328	42651	86987
329	42664	86621
330	42677	86256
331	42696	85906
332	42711	85550
333	42726	85196
334	42741	84846
335	42790	84561
336	42796	84196
337	42828	83882
338	42842	83537
339	42878	83235
340	42891	82889
341	42907	82553
342	42953	82275
343	42962	81927
344	43005	81647
345	43022	81320
346	43227	81346
347	43416	81343
348	44070	82205
349	44553	82742
350	44560	82391
351	44598	82102
352	44609	81763
353	44622	81430
354	44661	81145
355	44675	80816
356	44688	80488
357	44697	80155
358	44736	79877
359	44775	79601
360	44783	79270
361	44823	78998
362	44846	78697
