iter	Passed	Remaining
401	13374	319327
402	13401	319149
403	13438	319195
404	13479	319341
405	13506	319169
406	13533	318986
407	13565	318924
408	13604	319024
409	13637	318989
410	13660	318712
411	13693	318665
412	13727	318646
413	13761	318638
414	13803	318800
415	13829	318607
416	13857	318457
417	13880	318181
418	13910	318078
419	13941	318003
420	13973	317936
421	13998	317729
422	14029	317642
423	14061	317567
424	14092	317492
425	14124	317438
426	14154	317331
427	14185	317240
428	14209	317003
429	14237	316868
430	14263	316678
431	14304	316818
432	14336	316768
433	14372	316797
434	14398	316602
435	14422	316367
436	14453	316282
437	14491	316372
438	14522	316295
439	14548	316090
440	14590	316254
441	14612	315989
442	14642	315898
443	14679	315929
444	14716	315996
445	14756	316104
446	14791	316114
447	14821	316008
448	14859	316085
449	14886	315924
450	14907	315630
451	14942	315641
452	14971	315514
453	14999	315375
454	15021	315112
455	15051	315017
456	15089	315103
457	15127	315169
458	15146	314837
459	15182	314867
460	15215	314843
461	15245	314747
462	15278	314718
463	15311	314670
464	15343	314628
465	15369	314438
466	15402	314417
467	15443	314552
468	15468	314351
469	15496	314219
470	15533	314259
471	15566	314233
472	15596	314148
473	15626	314041
474	15662	314076
475	15694	314016
476	15721	313873
477	15754	313838
478	15787	313796
479	15813	313628
480	15842	313521
481	15871	313417
482	15884	312985
483	15914	312902
484	15944	312803
485	15980	312829
486	16009	312723
487	16020	312267
488	16050	312175
489	16085	312193
490	16133	312451
491	16155	312208
492	16180	312028
493	16206	311854
494	16241	311860
495	16271	311779
496	16289	311471
497	16320	311408
498	16352	311349
499	16375	311136
500	16401	310964
501	16433	310918
502	16471	311002
503	16510	311082
504	16539	310981
505	16575	310997
506	16607	310962
507	16631	310765
508	16655	310568
509	16682	310422
510	16709	310292
511	16745	310319
512	16775	310228
513	16804	310138
514	16843	310220
515	16872	310114
516	16904	310077
517	16924	309807
518	16957	309778
519	16992	309787
520	17020	309664
521	17050	309587
522	17085	309601
523	17106	309352
524	17133	309215
525	17156	309013
526	17186	308937
527	17216	308845
528	17249	308820
529	17279	308742
530	17307	308629
531	17335	308519
532	17385	308803
533	17416	308732
534	17452	308759
535	17481	308662
536	17522	308776
537	17551	308684
538	17579	308569
539	17603	308394
540	17638	308388
541	17674	308427
542	17704	308342
543	17734	308264
544	17765	308213
545	17799	308202
546	17821	307986
547	17851	307899
548	17878	307772
549	17901	307579
550	17930	307490
551	17967	307533
552	17995	307418
553	18031	307445
554	18050	307190
555	18083	307167
556	18117	307145
557	18148	307091
558	18166	306821
559	18192	306676
560	18214	306462
561	18231	306168
562	18265	306172
563	18303	306229
564	18330	306106
565	18357	305979
566	18381	305813
567	18415	305800
568	18442	305684
569	18475	305654
570	18507	305612
571	18533	305482
572	18552	305222
573	18575	305042
574	18610	305048
575	18639	304960
576	18677	305024
577	18705	304926
578	18736	304856
579	18761	304715
580	18800	304790
