iter	RMSE
186	2.139161238
187	2.138924474
188	2.138298356
189	2.137719154
190	2.137059956
191	2.136703888
192	2.135741884
193	2.135234004
194	2.134868046
195	2.134413316
196	2.133089214
197	2.132602768
198	2.131509653
199	2.130801573
200	2.129857277
201	2.128754303
202	2.128222886
203	2.127486336
204	2.126163375
205	2.125440063
206	2.124283629
207	2.123583575
208	2.122969484
209	2.122503849
210	2.122067573
211	2.121373652
212	2.120633631
213	2.120266963
214	2.119836305
215	2.11859635
216	2.117886872
217	2.11731748
218	2.116705147
219	2.116223715
220	2.115331121
221	2.114889055
222	2.114346144
223	2.114064001
224	2.113335005
225	2.112745424
226	2.112125327
227	2.111331496
228	2.110909541
229	2.110660449
230	2.109817734
231	2.109391807
232	2.109145258
233	2.108705782
234	2.108125305
235	2.106769252
236	2.106289577
237	2.105189825
238	2.104469349
239	2.10389465
240	2.103453518
241	2.103066704
242	2.102758601
243	2.102275603
244	2.102007771
245	2.101409759
246	2.100942079
247	2.100584644
248	2.099989195
249	2.099435141
250	2.099010128
251	2.098403128
252	2.097855042
253	2.097436584
254	2.097014415
255	2.096453022
256	2.095928302
257	2.095600457
258	2.094981195
259	2.094698381
260	2.094270997
261	2.09396542
262	2.092884801
263	2.09263534
264	2.092137195
265	2.091437485
266	2.09110381
267	2.090877415
268	2.090227401
269	2.089921441
270	2.089620182
271	2.088975179
272	2.088647544
273	2.088120747
274	2.087575802
275	2.086915382
276	2.086349285
277	2.08602265
278	2.085608993
279	2.084968502
280	2.084506332
281	2.084365711
282	2.08379491
283	2.082934418
284	2.082477689
285	2.082034821
286	2.081290991
287	2.08066945
288	2.080457253
289	2.079999126
290	2.079578836
291	2.079019362
292	2.078681431
293	2.078132004
294	2.077808547
295	2.077130432
296	2.076250869
297	2.075760383
298	2.075454733
299	2.07515607
300	2.07473643
301	2.07413695
302	2.073744527
303	2.073092816
304	2.072269033
305	2.071804817
306	2.071172221
307	2.070704146
308	2.070316298
309	2.070154688
310	2.069601405
311	2.069128176
312	2.068789286
313	2.068251347
314	2.06788317
315	2.067489363
316	2.06684519
317	2.066433882
318	2.066134079
319	2.065634163
320	2.065019599
321	2.064860289
322	2.06459058
323	2.063958159
324	2.063701098
325	2.063302538
326	2.062772283
327	2.062231517
328	2.061633152
329	2.060760856
330	2.060232656
331	2.059426749
332	2.058663698
333	2.058051982
334	2.057495748
335	2.057037432
336	2.056709807
337	2.056474784
338	2.056006861
339	2.055815755
340	2.05549365
341	2.054894743
342	2.054719316
343	2.054380526
344	2.053833756
345	2.05360519
346	2.053035937
347	2.052606408
348	2.052104513
349	2.051642506
350	2.051392325
351	2.050844015
352	2.050253364
353	2.049936883
354	2.049452187
355	2.048790332
356	2.048453526
357	2.048158892
358	2.047519419
359	2.047080348
360	2.046495091
361	2.046157659
362	2.045973069
363	2.045547388
364	2.045233918
365	2.045010533
366	2.044429193
367	2.044037255
368	2.043864784
369	2.04348706
370	2.043287291
371	2.042898876
372	2.042553011
373	2.04208795
374	2.041739324
375	2.041259577
376	2.040841505
377	2.040450214
378	2.040022275
379	2.039704034
380	2.039246676
381	2.039084783
382	2.038838547
383	2.038705952
384	2.038424688
385	2.03826905
386	2.037808869
387	2.037399562
388	2.036982338
389	2.036744442
390	2.03586345
391	2.035157738
392	2.034626754
393	2.034028856
394	2.033386166
395	2.033046077
396	2.032619256
397	2.03228495
398	2.03150795
399	2.030960158
400	2.030682162
401	2.030229518
402	2.029996119
403	2.029604706
404	2.029392816
405	2.029261278
406	2.029038674
407	2.028828957
408	2.028543799
409	2.028312897
410	2.028154307
411	2.027318362
412	2.026981896
413	2.026618181
414	2.026382302
415	2.026102118
416	2.025887614
417	2.025518584
418	2.025190911
419	2.025115033
420	2.024829592
421	2.024640676
422	2.024321479
423	2.023891043
424	2.023534947
425	2.023220837
426	2.022960184
427	2.022379705
428	2.022123298
429	2.021636984
430	2.021188144
431	2.021035002
432	2.020601592
433	2.02017695
434	2.020035319
435	2.019799667
436	2.019668923
437	2.019296108
438	2.019121229
439	2.018875704
440	2.018711061
441	2.018239589
442	2.017872523
443	2.017363672
444	2.017068919
445	2.016830548
446	2.016519568
447	2.015888006
448	2.015640397
449	2.015266249
450	2.014914646
451	2.014687803
452	2.014141309
453	2.013892536
454	2.013079382
455	2.012921543
456	2.012549767
457	2.011794029
458	2.011455017
459	2.011307401
460	2.010930532
461	2.010614778
462	2.010175834
463	2.009937318
464	2.009779608
465	2.009393227
466	2.009139137
467	2.008736836
468	2.008319594
469	2.008186394
470	2.007795642
471	2.007511481
472	2.007156086
473	2.006849547
474	2.006572338
475	2.006264414
476	2.006088044
477	2.00579535
478	2.005528085
479	2.004826704
480	2.004091589
481	2.003642205
482	2.003351719
483	2.002858806
484	2.002476622
485	2.002263629
486	2.002145648
487	2.002022696
488	2.001807628
489	2.001525099
490	2.001203312
491	2.000905001
492	2.000536805
493	2.00018482
494	1.999903782
495	1.999574564
496	1.999406059
497	1.999109699
498	1.998753029
499	1.998355375
500	1.998106522
501	1.997581494
502	1.9973039
503	1.997077709
504	1.996804832
505	1.996591315
506	1.996437585
507	1.995990226
508	1.995489894
509	1.995190109
510	1.994837897
511	1.994606346
512	1.994431729
513	1.994144444
514	1.993912146
515	1.993570335
516	1.993216192
517	1.992683978
518	1.992575601
519	1.992411012
520	1.992270697
521	1.991958401
522	1.991741079
523	1.991327045
524	1.991088409
525	1.990854864
526	1.990505789
527	1.990180286
528	1.989712407
529	1.989542192
530	1.989359582
531	1.988762999
532	1.988506619
533	1.988155978
534	1.988063652
535	1.987756204
536	1.987589057
537	1.987500663
538	1.987352895
539	1.987027239
540	1.986680995
541	1.986356113
542	1.986130917
543	1.98585182
544	1.985633716
545	1.985428256
546	1.98520745
547	1.984831463
548	1.984549866
549	1.984382526
550	1.98427094
551	1.983984016
552	1.983750412
553	1.983578482
554	1.9834832
555	1.983232277
556	1.982690728
557	1.982486985
558	1.982219652
559	1.981957087
560	1.981841264
561	1.9816123
562	1.98116452
563	1.980720507
564	1.980530293
565	1.980319183
566	1.980084346
567	1.979725458
568	1.979622479
569	1.979408209
570	1.978928226
571	1.978631506
572	1.978569689
573	1.978328082
574	1.978120842
575	1.977819583
576	1.977373238
577	1.977150894
578	1.976940694
579	1.976631574
580	1.97636845
581	1.976123952
582	1.975974977
583	1.975766958
584	1.975504723
585	1.97525631
586	1.974893803
587	1.974529054
588	1.974337041
589	1.974135004
590	1.974061836
591	1.97390127
592	1.973786122
593	1.973715893
594	1.973515858
595	1.973168415
596	1.972855748
597	1.972690215
598	1.972321408
599	1.972188253
600	1.971872719
601	1.971782529
602	1.971566626
603	1.971288521
604	1.97093986
605	1.970537497
606	1.970289263
607	1.970051599
608	1.969904578
609	1.969547905
610	1.969401653
611	1.969140606
612	1.968881049
613	1.968703296
614	1.968440453
615	1.968288792
616	1.968039502
617	1.967507519
618	1.967070676
619	1.966963788
620	1.966574805
621	1.966136741
622	1.96602721
623	1.965883349
624	1.965688612
625	1.965348234
626	1.96509918
627	1.964873597
628	1.964794255
629	1.964557548
630	1.964322781
631	1.964163393
632	1.963936904
633	1.963629351
634	1.963451674
635	1.963152325
636	1.963054948
637	1.962897348
638	1.962719106
639	1.962416985
640	1.962250913
641	1.962074315
642	1.961848589
643	1.961602675
644	1.961469496
645	1.961359937
646	1.961195269
647	1.961020108
648	1.960837733
649	1.960634741
650	1.960441963
651	1.960148248
652	1.96000099
653	1.959784091
654	1.959585896
655	1.959272936
656	1.958972712
657	1.958816703
658	1.958620034
659	1.958436457
660	1.958244058
661	1.957938119
662	1.957680882
663	1.957506477
664	1.957323701
665	1.957083694
666	1.956976032
667	1.956762603
668	1.956572642
669	1.956341205
670	1.956149995
671	1.955946969
672	1.955687105
673	1.955438897
674	1.955108712
675	1.954950737
676	1.954880326
677	1.95466331
678	1.954518089
679	1.954218947
680	1.953938175
681	1.953751849
682	1.953496147
683	1.953193828
684	1.953056009
685	1.952876405
686	1.952726376
687	1.952561537
688	1.952383242
689	1.952128257
690	1.951958487
691	1.951639154
692	1.951474815
693	1.951225674
694	1.95103862
695	1.95090163
696	1.950599229
697	1.950437525
698	1.950210954
699	1.950091356
700	1.949902973
701	1.949750877
702	1.94953636
703	1.949334642
704	1.949105725
705	1.948914831
706	1.948723572
707	1.948446817
708	1.948228575
709	1.948048187
710	1.947817744
711	1.947673914
712	1.94750082
713	1.947307052
714	1.947165529
715	1.94700598
716	1.946803879
717	1.946614482
718	1.946432704
719	1.946178943
720	1.946069501
721	1.945897564
722	1.945699959
723	1.945542018
724	1.945261824
725	1.945028315
726	1.944898736
727	1.944508879
728	1.944395708
729	1.944209013
730	1.94404088
731	1.943859526
732	1.943703374
733	1.943515631
734	1.943322014
735	1.943197678
736	1.942970313
737	1.942803142
738	1.942562262
739	1.942475115
740	1.942227542
741	1.942016964
742	1.941812787
743	1.941693405
744	1.94161667
745	1.941439243
746	1.941329837
747	1.941210562
748	1.941041456
749	1.940774759
750	1.940575177
751	1.940325592
752	1.940139222
753	1.939973843
754	1.939757743
755	1.93937353
756	1.939092205
757	1.938920573
758	1.938747755
759	1.938457188
760	1.938211735
761	1.937990128
762	1.937829294
763	1.937620862
764	1.937447965
765	1.937022856
766	1.936853731
767	1.93677317
768	1.936595638
769	1.936386513
770	1.936252643
771	1.936159781
772	1.936041559
773	1.935920357
774	1.935713347
775	1.935508919
776	1.935290734
777	1.935144308
778	1.93487297
779	1.934727651
780	1.934615175
781	1.934533942
782	1.934155274
783	1.934092653
784	1.933837521
785	1.933690474
786	1.933447436
787	1.933318399
788	1.933120907
789	1.932953692
790	1.932744772
791	1.932523584
792	1.93234221
793	1.931776043
794	1.931594011
795	1.93139465
796	1.931311314
797	1.931166879
798	1.930876719
799	1.930684253
800	1.930597003
801	1.930363737
802	1.930175493
803	1.92984435
804	1.929691698
805	1.929545645
806	1.929360918
807	1.929290395
808	1.929076413
809	1.928746695
810	1.928638649
811	1.928557733
812	1.928348391
813	1.928298195
814	1.928056898
815	1.927902418
816	1.927648493
817	1.927504504
818	1.927397055
819	1.92708122
820	1.926929838
821	1.92678121
822	1.926631538
823	1.926393954
824	1.926310461
825	1.926192677
826	1.926067325
827	1.925994081
828	1.925672588
829	1.925550904
830	1.925338534
831	1.925172641
832	1.925023534
833	1.924900356
834	1.924749786
835	1.924567379
836	1.924449242
837	1.924270921
838	1.924019255
839	1.923893179
840	1.923708298
841	1.923538967
842	1.923419816
843	1.923363313
844	1.923155396
845	1.923002174
846	1.922776765
847	1.922485042
848	1.922336739
849	1.922193731
850	1.921962897
851	1.921895635
852	1.921738487
853	1.92166937
854	1.921572228
855	1.921347117
856	1.921186413
857	1.921038276
858	1.920945227
859	1.920736605
860	1.92055345
861	1.920404462
862	1.920215591
863	1.92004326
864	1.919720389
865	1.919516791
866	1.919257578
867	1.919143123
868	1.918951143
869	1.918848144
870	1.918640253
871	1.918398421
872	1.918127991
873	1.9178908
874	1.917764221
875	1.917593678
876	1.917363608
877	1.917275436
878	1.917154596
879	1.917035378
880	1.916886113
881	1.916648242
882	1.916414366
883	1.916266775
884	1.91621636
885	1.91609228
886	1.916006027
887	1.915816352
888	1.915599214
889	1.915503967
890	1.915213811
891	1.915095341
892	1.915009975
893	1.914757134
894	1.914608281
895	1.914393555
896	1.914266213
897	1.91413587
898	1.913862764
899	1.913587068
900	1.913416755
901	1.913293104
902	1.913144792
903	1.913032978
904	1.912783928
905	1.912663246
906	1.912379062
907	1.912212209
908	1.912048322
909	1.911890547
910	1.91178577
911	1.911634281
912	1.911353694
913	1.911176205
914	1.91102304
915	1.910844286
916	1.910675576
917	1.910418267
918	1.910278408
919	1.910124956
920	1.909860566
921	1.909735949
922	1.909515041
923	1.909399021
924	1.90927652
925	1.909172883
926	1.909072126
927	1.908932077
928	1.908759007
929	1.908642625
930	1.908486159
931	1.908327379
932	1.908219804
933	1.908115333
934	1.90795425
935	1.90769572
936	1.907521696
937	1.907403034
938	1.907251515
939	1.907026103
940	1.906749311
941	1.906583809
942	1.906394084
943	1.906296094
944	1.906221925
945	1.906126576
946	1.905993738
947	1.905897177
948	1.905793209
949	1.905691381
950	1.905532477
951	1.905340693
952	1.905117048
953	1.904876563
954	1.904716081
955	1.904561792
956	1.904269688
957	1.904021553
958	1.903851141
959	1.903737309
960	1.903588539
961	1.903473395
962	1.90335646
963	1.903192921
964	1.903038724
965	1.902876836
966	1.902635304
967	1.902507433
968	1.902368287
969	1.902291105
970	1.902040367
971	1.901845335
972	1.901730383
973	1.901529329
974	1.901384658
975	1.901169652
976	1.901014839
977	1.900958007
978	1.900833526
979	1.900732016
980	1.900483026
981	1.900293821
982	1.900128944
983	1.899846684
984	1.899761866
985	1.899649549
986	1.899401106
987	1.899301551
988	1.899158892
989	1.899014561
990	1.898861584
991	1.898700191
992	1.89857313
993	1.898406818
994	1.898179578
995	1.897999404
996	1.897944374
997	1.897877544
998	1.897706546
999	1.897388928
1000	1.897312513
1001	1.897182919
1002	1.897055425
1003	1.896887031
1004	1.89680711
1005	1.896729527
1006	1.896579058
1007	1.896437494
1008	1.896222646
1009	1.896069686
1010	1.896021638
1011	1.895799883
1012	1.895631234
1013	1.895527028
1014	1.895412271
1015	1.895254807
1016	1.89508506
1017	1.894814083
1018	1.894535382
1019	1.894281989
1020	1.894050504
1021	1.893901535
1022	1.893801468
1023	1.893555666
1024	1.893403025
1025	1.893338115
1026	1.893231951
1027	1.893019957
1028	1.892844733
1029	1.892686722
1030	1.892573537
1031	1.892372887
1032	1.89222593
1033	1.89203229
1034	1.891910307
1035	1.891720456
1036	1.891579231
1037	1.891313765
1038	1.891065628
1039	1.890985846
1040	1.890883305
1041	1.890736296
1042	1.890568605
1043	1.890495639
1044	1.890382348
1045	1.89027787
1046	1.890200673
1047	1.889962173
1048	1.889790917
1049	1.889648734
1050	1.8895404
1051	1.889383804
1052	1.889193854
1053	1.888956164
1054	1.888895103
1055	1.888766281
1056	1.88864756
1057	1.888502637
1058	1.888300914
1059	1.888125535
1060	1.887918431
1061	1.887675683
1062	1.887507021
1063	1.887342813
1064	1.887208142
1065	1.886991748
1066	1.886799161
1067	1.88667557
1068	1.886543767
1069	1.88644339
1070	1.886368452
1071	1.886213137
1072	1.886044336
1073	1.88589238
1074	1.885705527
1075	1.88562447
1076	1.885536943
1077	1.885359927
1078	1.885255602
1079	1.885160598
1080	1.885035492
1081	1.884924259
1082	1.884843986
1083	1.884657096
1084	1.884449517
1085	1.884282701
1086	1.884207573
1087	1.884056195
1088	1.883829449
1089	1.883761214
1090	1.883659339
1091	1.883504342
1092	1.883383758
1093	1.883287229
1094	1.883082224
1095	1.882962911
1096	1.882790349
1097	1.882589433
1098	1.882443148
1099	1.882291804
1100	1.882021589
1101	1.881776361
1102	1.881605446
1103	1.881400132
1104	1.881248556
1105	1.881094141
1106	1.880939083
1107	1.880795055
1108	1.880521836
1109	1.880325883
1110	1.880200988
1111	1.880055619
1112	1.879815183
1113	1.879674039
1114	1.879579913
1115	1.879400563
1116	1.879265875
1117	1.879193815
1118	1.879077979
1119	1.878847109
1120	1.878754411
1121	1.87870148
1122	1.878585889
1123	1.878520302
1124	1.878415799
1125	1.878285986
1126	1.878131658
1127	1.877922797
1128	1.877799452
1129	1.877690675
1130	1.877466983
1131	1.877396838
1132	1.877215719
1133	1.877086997
1134	1.876950089
1135	1.876736339
1136	1.87662248
1137	1.876428826
1138	1.876143861
1139	1.876076787
1140	1.875897611
1141	1.875784905
1142	1.875651529
1143	1.875487625
1144	1.87536914
1145	1.875271461
1146	1.875167147
1147	1.875049664
1148	1.874926393
1149	1.874794269
1150	1.874710593
1151	1.874515731
1152	1.874373438
1153	1.874224051
1154	1.874035925
1155	1.873957921
1156	1.873871173
1157	1.87379365
1158	1.873669413
1159	1.873562864
1160	1.873410102
1161	1.873240628
1162	1.873099758
1163	1.872895793
1164	1.872660236
1165	1.872520342
1166	1.872417571
1167	1.872340866
1168	1.872196742
1169	1.872091089
1170	1.871930278
1171	1.871787646
1172	1.87169806
1173	1.871615762
1174	1.871473959
1175	1.871364357
1176	1.871247181
1177	1.87115514
1178	1.870969055
1179	1.870851699
1180	1.870728262
1181	1.870532607
1182	1.870413058
1183	1.870231357
1184	1.87015968
1185	1.870039826
1186	1.869947966
1187	1.869889526
1188	1.869788813
1189	1.869673308
1190	1.869573926
1191	1.869445836
1192	1.869348103
1193	1.869190396
1194	1.869084979
1195	1.868999437
1196	1.868893115
1197	1.868771947
1198	1.868639431
1199	1.868545911
1200	1.868455022
1201	1.868305584
1202	1.868119869
1203	1.868007736
1204	1.867793512
1205	1.867569778
1206	1.86740004
1207	1.86730356
1208	1.867080056
1209	1.866934676
1210	1.866788243
1211	1.866699389
1212	1.866551254
1213	1.866442715
1214	1.866271353
1215	1.866081324
1216	1.865981859
1217	1.865794945
1218	1.865725091
1219	1.86561
1220	1.865445949
1221	1.865294637
1222	1.865136685
1223	1.864953855
1224	1.864798636
1225	1.864656479
1226	1.864520749
1227	1.864359625
1228	1.864211307
1229	1.864119317
1230	1.863916089
1231	1.863645096
1232	1.863579583
1233	1.863473858
1234	1.863253431
1235	1.863130024
1236	1.862945918
1237	1.862768637
1238	1.862685446
1239	1.862575431
1240	1.862354647
1241	1.862233612
1242	1.862087479
1243	1.86198014
1244	1.861884007
1245	1.861787913
1246	1.861701048
1247	1.861642888
1248	1.861485815
1249	1.861409764
1250	1.861230198
1251	1.861130209
1252	1.860966045
1253	1.860818013
1254	1.860678509
1255	1.860597427
1256	1.860543192
1257	1.860359901
1258	1.860208094
1259	1.860073981
1260	1.859937725
1261	1.859818315
1262	1.859720501
1263	1.859593952
1264	1.859365778
1265	1.859264135
1266	1.859084324
1267	1.858967892
1268	1.858847621
1269	1.858718417
1270	1.858518268
1271	1.858399565
1272	1.858266254
1273	1.858141714
1274	1.858015843
1275	1.857887659
1276	1.857818275
1277	1.857663449
1278	1.85745366
1279	1.857389899
1280	1.857197318
1281	1.857083525
1282	1.857005662
1283	1.85693627
1284	1.856810088
1285	1.856757579
1286	1.856630389
1287	1.856554932
1288	1.856431837
1289	1.856334955
1290	1.856265085
1291	1.856139268
1292	1.856026947
1293	1.855910079
1294	1.85576304
1295	1.855669498
1296	1.855575958
1297	1.85544964
1298	1.855369654
1299	1.855250049
1300	1.855091081
1301	1.854982636
1302	1.854904674
1303	1.854803462
1304	1.854673636
1305	1.854590718
1306	1.854434453
1307	1.854298049
1308	1.85419976
1309	1.854058084
1310	1.853957378
1311	1.853813147
1312	1.853742274
1313	1.853570746
1314	1.853419127
1315	1.853353192
1316	1.853236905
1317	1.853202512
1318	1.853089964
1319	1.852965162
1320	1.85285256
1321	1.852668529
1322	1.852535613
1323	1.852390325
1324	1.852272593
1325	1.852189763
1326	1.852152083
1327	1.851929029
1328	1.851740005
1329	1.851699579
1330	1.851519814
1331	1.851369512
1332	1.85121182
1333	1.851075204
1334	1.850976398
1335	1.850792953
1336	1.850614715
1337	1.850523301
1338	1.850449345
1339	1.850343929
1340	1.850237954
1341	1.84998734
1342	1.849809436
1343	1.84968128
1344	1.849545416
1345	1.849394223
1346	1.849191258
1347	1.849059417
1348	1.848962543
1349	1.848770461
1350	1.848642845
1351	1.848495882
1352	1.848384323
1353	1.848287584
1354	1.848199094
1355	1.848031595
1356	1.847968383
1357	1.847830783
1358	1.847742912
1359	1.847619624
1360	1.847532769
1361	1.847434334
1362	1.847351139
1363	1.84725185
1364	1.84718148
1365	1.847087964
1366	1.846959368
1367	1.846902035
1368	1.84667834
1369	1.846541665
1370	1.846411496
1371	1.846309607
1372	1.846163139
1373	1.846072844
1374	1.84600554
1375	1.845913526
1376	1.845770881
1377	1.84570035
1378	1.845642786
1379	1.845541937
1380	1.845417821
1381	1.845304563
1382	1.845218191
1383	1.845086967
1384	1.844946719
1385	1.844855237
1386	1.844608527
1387	1.844490653
1388	1.844355211
1389	1.844187529
1390	1.8440434
1391	1.843938389
1392	1.843825307
1393	1.843668007
1394	1.84352108
1395	1.8434315
1396	1.843343611
1397	1.84325482
1398	1.84314267
1399	1.843082787
1400	1.842962772
1401	1.842848587
1402	1.842665877
1403	1.842576781
1404	1.842440719
1405	1.842358892
1406	1.842104774
1407	1.841960855
1408	1.841926734
1409	1.841864234
1410	1.841799782
1411	1.841597602
1412	1.841522567
1413	1.841389936
1414	1.841317998
1415	1.841170026
1416	1.841004112
1417	1.840927535
1418	1.840855199
1419	1.840742008
1420	1.840619467
1421	1.840546438
1422	1.840440848
1423	1.840329066
1424	1.840209245
1425	1.840068765
1426	1.839972488
1427	1.839808255
1428	1.839719244
1429	1.839576357
1430	1.839480926
1431	1.839306074
1432	1.839073187
1433	1.838965666
1434	1.838915155
1435	1.838824385
1436	1.83872015
1437	1.838584913
1438	1.838421919
1439	1.83836891
1440	1.838306037
1441	1.838220175
1442	1.838168029
1443	1.837955026
1444	1.837865871
1445	1.837754995
1446	1.837638181
1447	1.837564052
1448	1.83749355
1449	1.837398339
1450	1.837305105
1451	1.837163558
1452	1.837061204
1453	1.836943379
1454	1.836729187
1455	1.836614592
1456	1.836558007
1457	1.836512578
1458	1.836430442
1459	1.836258113
1460	1.8361878
1461	1.836059815
1462	1.835947703
1463	1.835715278
1464	1.835654769
1465	1.835528717
1466	1.835432137
1467	1.835247996
1468	1.835072978
1469	1.834969462
1470	1.834859324
1471	1.834808349
1472	1.834674494
1473	1.834596697
1474	1.834542049
1475	1.834463414
1476	1.834372553
1477	1.834227362
1478	1.834133199
1479	1.833959887
1480	1.833791032
1481	1.833655014
1482	1.833579449
1483	1.83345389
1484	1.833362801
1485	1.833220177
1486	1.833143565
1487	1.833073579
1488	1.832989259
1489	1.832902256
1490	1.832816069
1491	1.832745583
1492	1.832671401
1493	1.832604306
1494	1.832460865
1495	1.832354724
1496	1.832263409
1497	1.832176686
1498	1.832023206
1499	1.831900692
1500	1.831820181
1501	1.831747501
1502	1.831573088
1503	1.831508455
1504	1.831342652
1505	1.83130638
1506	1.831217945
1507	1.831077462
1508	1.830934477
1509	1.830810779
1510	1.830734383
1511	1.83056707
1512	1.830436255
1513	1.830349909
1514	1.830272242
1515	1.830091607
1516	1.829938515
1517	1.829791908
1518	1.829637279
1519	1.829526393
1520	1.829505709
1521	1.829442141
1522	1.829314925
1523	1.829215857
1524	1.829083788
1525	1.828947485
1526	1.828881156
1527	1.828625333
1528	1.828521352
1529	1.828460828
1530	1.828364814
1531	1.828210604
1532	1.828110072
1533	1.828064491
1534	1.827972296
1535	1.827720924
1536	1.827571851
1537	1.827496125
1538	1.827378479
1539	1.827276849
1540	1.827139117
1541	1.827046126
1542	1.826932237
1543	1.826874616
1544	1.826728185
1545	1.826381873
1546	1.826351198
1547	1.826208614
1548	1.826106008
1549	1.826010901
1550	1.825956252
1551	1.825851048
1552	1.825771394
1553	1.825635751
1554	1.825531793
1555	1.82550193
1556	1.82541423
1557	1.825351712
1558	1.825140916
1559	1.824925822
1560	1.824872243
1561	1.824773851
1562	1.824645688
1563	1.824545282
1564	1.824391529
1565	1.824361037
1566	1.824270913
1567	1.824199317
1568	1.824062622
1569	1.823951535
1570	1.823800355
1571	1.823733307
1572	1.823666478
1573	1.823598245
1574	1.8234916
1575	1.823430986
1576	1.823388945
1577	1.823239495
1578	1.823121945
1579	1.822979293
1580	1.822901685
1581	1.822891193
1582	1.822795724
1583	1.822721715
1584	1.822578553
1585	1.822508223
1586	1.822281364
1587	1.822253835
1588	1.822032996
1589	1.821879251
1590	1.821803661
1591	1.821717207
1592	1.821603391
1593	1.821489643
1594	1.821287652
1595	1.821166849
1596	1.821142573
1597	1.821093334
1598	1.821085014
1599	1.821022644
1600	1.820797833
1601	1.820678811
1602	1.820580324
1603	1.820520867
1604	1.820367018
1605	1.820318138
1606	1.820229299
1607	1.820110262
1608	1.819964263
1609	1.819807399
1610	1.819706888
1611	1.819628986
1612	1.819505479
1613	1.819398676
1614	1.819270406
1615	1.819196528
1616	1.819086349
1617	1.819066982
1618	1.818976668
1619	1.818889978
1620	1.818767622
1621	1.818691569
1622	1.81867808
1623	1.818572307
1624	1.818356037
1625	1.818185757
1626	1.818057644
1627	1.817881455
1628	1.817763305
1629	1.817706107
1630	1.817508046
1631	1.817449508
1632	1.817355446
1633	1.817294948
1634	1.817204245
1635	1.8171258
1636	1.817058044
1637	1.816958587
1638	1.81681646
1639	1.816631625
1640	1.816546266
1641	1.816465177
1642	1.816405048
1643	1.816306987
1644	1.816193741
1645	1.816115447
1646	1.816008293
1647	1.815860153
1648	1.815798368
1649	1.815763735
1650	1.815722187
1651	1.815641066
1652	1.815574492
1653	1.815515122
1654	1.815437598
1655	1.81530448
1656	1.815119005
1657	1.815017134
1658	1.814991196
1659	1.814861857
1660	1.814802162
1661	1.814693738
1662	1.814592696
1663	1.814462377
