iter	Passed	Remaining
0	34	34476
1	68	34317
2	100	33332
3	133	33338
4	169	33641
5	195	32393
6	229	32517
7	259	32156
8	289	31907
9	329	32638
10	357	32166
11	388	32019
12	418	31770
13	452	31893
14	484	31805
15	519	31977
16	551	31889
17	585	31962
18	621	32083
19	652	31956
20	684	31915
21	715	31800
22	747	31745
23	770	31351
24	802	31285
25	833	31225
26	867	31244
27	893	31013
28	928	31093
29	964	31192
30	995	31102
31	1028	31110
32	1059	31039
33	1086	30882
34	1116	30770
35	1146	30699
36	1179	30688
37	1212	30696
38	1242	30610
39	1275	30614
40	1307	30571
41	1334	30449
42	1367	30437
43	1393	30283
44	1425	30245
45	1459	30259
46	1496	30349
47	1524	30233
48	1554	30170
49	1586	30141
50	1616	30088
51	1650	30084
52	1679	30016
53	1714	30030
54	1748	30049
55	1769	29830
56	1796	29722
57	1816	29496
58	1840	29357
59	1865	29233
60	1889	29079
61	1910	28910
62	1926	28649
63	1948	28493
64	1975	28415
65	2002	28343
66	2027	28237
67	2050	28101
68	2075	28009
69	2097	27870
70	2109	27595
71	2134	27509
72	2164	27484
73	2189	27392
74	2215	27326
75	2242	27259
76	2265	27157
77	2297	27162
78	2324	27100
79	2352	27050
80	2376	26964
81	2405	26933
82	2425	26795
83	2451	26736
84	2481	26717
85	2509	26672
86	2535	26607
87	2562	26559
88	2590	26519
89	2619	26485
90	2641	26387
91	2662	26273
92	2687	26213
93	2711	26135
94	2733	26041
95	2758	25979
96	2787	25953
97	2815	25911
98	2841	25861
99	2863	25771
100	2890	25727
101	2916	25675
102	2949	25687
103	2974	25623
104	3009	25656
105	3030	25563
106	3058	25522
107	3080	25443
108	3108	25411
109	3135	25372
110	3161	25323
111	3184	25247
112	3214	25230
113	3239	25177
114	3264	25123
115	3289	25067
116	3312	25002
117	3342	24983
118	3368	24938
119	3389	24859
120	3415	24811
121	3447	24810
122	3466	24718
123	3495	24694
124	3516	24616
125	3545	24595
126	3567	24520
127	3590	24459
128	3621	24449
129	3657	24479
130	3679	24408
131	3703	24353
132	3726	24294
133	3757	24283
134	3786	24262
135	3809	24204
136	3840	24193
137	3849	24045
138	3868	23960
139	3890	23900
140	3918	23873
141	3947	23849
142	3968	23785
143	3993	23741
144	4015	23677
145	4036	23610
146	4065	23593
147	4089	23544
148	4114	23500
149	4138	23452
150	4162	23403
151	4189	23370
152	4209	23303
153	4234	23264
154	4262	23235
155	4290	23213
156	4318	23189
157	4347	23168
158	4370	23116
159	4397	23088
160	4421	23041
161	4448	23009
162	4462	22917
163	4492	22898
164	4515	22851
165	4547	22845
166	4573	22812
167	4597	22767
168	4617	22705
169	4647	22691
170	4668	22631
171	4696	22609
172	4721	22569
173	4750	22552
174	4777	22522
175	4804	22495
176	4833	22476
177	4857	22431
178	4860	22292
179	4879	22226
